"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TAF9BP1",6.85194396920768,-0.790837133592199,1.0809587327285,-0.731607146182177,0.464408385218511,0.666653220744733
"DCST2",10.7329833739287,0.607153880238016,0.830080797438883,0.731439496144614,0.464510748099759,0.66669753812633
"FGFR3",19.0952061481568,-0.466926250373655,0.638309138244069,-0.731504881252565,0.464470824109963,0.66669753812633
"SLC8A1-AS1",26.3061954355036,0.398791301829952,0.545239435114068,0.731405830443136,0.46453130504085,0.66669753812633
"CRIPT",1376.21990819235,0.0716164010115328,0.097938594289942,0.7312377876235,0.464633922868697,0.666712706201804
"LINC01720",2.67365881265733,1.43360157466902,1.96035505101187,0.731296901512325,0.464597822662218,0.666712706201804
"OR2F1",4.07561537039787,-1.14615101022907,1.56730880819194,-0.731286013476362,0.464604471749656,0.666712706201804
"CLGN",2036.19039658822,0.0657150251347334,0.0899283044248601,0.730749073442631,0.464932435057757,0.667096994279583
"ZIC2",9.1693808613195,-0.622355410180561,0.851772842761407,-0.730658902158602,0.464987524357806,0.667131985260532
"HNRNPA1P35",8.71077837668343,-0.622522548299897,0.852169823354186,-0.730514659448529,0.465075655635264,0.667183602350025
"UNCX",250.194304065764,0.135745848064169,0.185826062437605,0.730499512735191,0.465084910708999,0.667183602350025
"SOBP",6327.20595642308,0.0352690509644373,0.0482848994551132,0.730436458653585,0.465123439651207,0.66719482573152
"RNF135",6.99230144082665,-0.69666957298554,0.95388795423162,-0.730347385030902,0.465177870753096,0.667228856927455
"ANGPTL1",9.62178968689225,-0.761624049991608,1.04321457645875,-0.730074202545163,0.46534482916686,0.667248105646476
"ELMO3",73.5257478249958,0.23420348960058,0.320726738734361,0.73022751556289,0.465251126166714,0.667248105646476
"HLA-V",7.46539242333528,0.776569260080343,1.06366895783059,0.730085478534787,0.465337937065581,0.667248105646476
"MIR1244-3",6.30444158148332,-0.739241483287417,1.01240941899103,-0.730180369147636,0.465279940349571,0.667248105646476
"TRIM65",317.774445765801,0.111132688254714,0.152209049629185,0.73013193713158,0.465309541278013,0.667248105646476
"LINCADL",3.39635396234832,-1.34603162482655,1.8441149509084,-0.729906573428899,0.465447293991067,0.667347220555219
"STAT4",83.2749594711771,0.21081396071032,0.288841391118279,0.729860633526698,0.465475377363657,0.667347220555219
"BHLHE40-AS1",18.8462302187204,0.486136967479687,0.666177810793003,0.729740558156689,0.465548784695629,0.66737322250369
"TCF19",12.2182081914396,-0.644581533403634,0.883314515605087,-0.729730488989059,0.465554940711075,0.66737322250369
"CLIC4P1",15.5148889729762,-0.580176206162311,0.795166665805406,-0.729628430254511,0.465617339200473,0.667374615005744
"CNTLN",591.962568876725,0.0843257178379333,0.115573295729722,0.729629775680504,0.465616516579708,0.667374615005744
"EP400P1",943.853246983193,0.0866173529979776,0.118764481334859,0.729320349185531,0.465805727482366,0.66755656591903
"PEF1-AS1",11.3106538769649,0.600113355901467,0.822826918479257,0.729331214650333,0.465799082646498,0.66755656591903
"DNAAF11",222.882437769799,-0.136303247078714,0.186911885764952,-0.729237985700492,0.465856099045442,0.667561461482631
"GMPR2",2053.66918333225,0.0553114469315152,0.0758552670394162,0.729170815558188,0.465897180958627,0.667561461482631
"IGKV3D-7",7.06543065623991,0.835119549317463,1.14531089734461,0.729164064756286,0.465901309926094,0.667561461482631
"RPS19P3",21.4914754857525,0.394387617295834,0.540957978860441,0.72905407204943,0.465968587213212,0.667612800990009
"SAMD15",165.724759704633,0.169660007904156,0.232728173905228,0.729005023574178,0.465998589563048,0.667612800990009
"POLR2J3",289.003611862433,0.133971612265204,0.183861837231895,0.72865372326413,0.466213507004043,0.667876667569281
"CYP2A13",6.64253725726186,-0.744154671724335,1.02150926801066,-0.728485482244855,0.466316452471268,0.667980103879503
"RAB11B-AS1",11.9044111264667,-0.565396384203343,0.776238665891796,-0.72837956809814,0.466381267046505,0.66802890913998
"DMRTC1B",3.74671142392589,1.00321154986714,1.3775354908107,0.728265483219407,0.466451087326928,0.668057973114658
"PRMT8",1049.92432681687,0.0656776930236735,0.0901861436391029,0.728245940823186,0.466463047912725,0.668057973114658
"ATP6V0B",9209.74688192905,0.044893395439339,0.0616542986545994,0.728147046012824,0.466523577382146,0.668100626964783
"CBARP-DT",41.6539795316546,0.291294498769402,0.40014668669994,0.727969288392076,0.46663238651151,0.668183015055988
"LYPLA2P1",6.68967423361263,-0.757377945517414,1.04047440480787,-0.72791597949713,0.466665020737346,0.668183015055988
"RNU2-51P",4.02999066354599,1.0068793333176,1.38326153604462,0.727902357638548,0.466673359864221,0.668183015055988
"BRF1",3377.4057307389,-0.0473121787111393,0.0650086402049404,-0.727782931037892,0.466746474835543,0.66824366816245
"PIDD1",289.120610029135,0.127983160869662,0.175892631913749,0.72762093259495,0.466845663160934,0.668341640191325
"CCDC7",143.476535134806,0.165770570996507,0.227844420226259,0.72756037137925,0.466882746554331,0.668350695031232
"RNU6-833P",4.32013171576654,0.976337704106924,1.3421035624064,0.72746823080951,0.466939170038677,0.668387432527695
"LRRC53",6.23824733445292,0.874282329277506,1.20207722804102,0.727309617787443,0.467036307658633,0.668482440492355
"MESTIT1",23.0765998730646,0.407867079204573,0.560860736931768,0.727216316542038,0.46709345234401,0.668503571767602
"METTL26",791.260471264559,-0.0909097741463925,0.125016010595835,-0.727185051843442,0.467112602059345,0.668503571767602
"LINC02885",15.1036931250639,-0.587017999470861,0.807310263867655,-0.727128126252948,0.467147470260769,0.668509442919932
"EPCAM",162.218330496189,0.190672590527679,0.262358568770611,0.726763343088635,0.467370942389103,0.668700330323996
"KCTD14",5.60419483299167,-0.936291067918949,1.28839807752423,-0.726709457466837,0.467403958624919,0.668700330323996
"TERF1P7",26.431411485814,0.412931337884727,0.568145035979582,0.726806205694925,0.467344680983581,0.668700330323996
"ZNF608",3716.57099613322,-0.0421086227411698,0.0579409926340522,-0.72675010949713,0.467379050617405,0.668700330323996
"ZNF891",1924.50989686978,0.0590367924537503,0.0812451892140493,0.726649701045208,0.467440573467816,0.668708685290813
"NFATC2",6.64080416031839,0.853055945985744,1.17407683545747,0.726575910726794,0.467485789562413,0.668729343081084
"SENP7",3006.05258702857,0.0475526856388,0.0654543808120555,0.726501191346411,0.46753157742356,0.668750815998719
"FGF2",448.33542147738,0.121473210507841,0.16724947482474,0.726299503392357,0.467655183738481,0.668795543468043
"PROP1",3.29319848775479,1.19485325767785,1.64491710256744,0.726391169386518,0.467599003147227,0.668795543468043
"RETREG1",3969.7982759801,0.0423182853787646,0.0582636335696332,0.726324171460887,0.467640064714154,0.668795543468043
"FIS1",3042.41399364435,-0.0616277824628366,0.08486195177478,-0.726212173700577,0.467708710160031,0.668828072594097
"PGM5P2",36.7710131096053,0.324111156729259,0.446393856771517,0.726065450526914,0.46779864788614,0.668868646437978
"SLC25A6P4",4.9450190295014,1.03195127340407,1.42120899525808,0.726108036782221,0.467772542563568,0.668868646437978
"RARRES2P1",36.64060530906,0.325968745227289,0.449036593984397,0.725929132712546,0.467882215967321,0.668944115722721
"BCAS2P2",3.26718700557805,1.09100083326219,1.50315502179302,0.725807263685155,0.467956933386137,0.669006921872977
"LMO2",465.322166076202,-0.0979819647735627,0.135007918497719,-0.725749762412774,0.467992189483821,0.669013308243022
"TRIM8",2840.58048156343,-0.0487967886646266,0.0672630511591311,-0.725462015530385,0.468168639546574,0.669221522841097
"ARTN",55.4698803862024,0.267644370196641,0.369139072907891,0.725050231307875,0.468421214967818,0.669511851485803
"SLC25A51P2",6.54581710428651,0.733780751259521,1.01206891749958,0.725030418948547,0.4684333691444,0.669511851485803
"LINC01544",2.55634956916444,1.32176328562634,1.82397288499016,0.724661696729923,0.46865959894656,0.669759001624775
"NPM1P49",3.49524558892658,1.10874570127322,1.53004705283959,0.724648107530753,0.468667937765415,0.669759001624775
"VIPAS39",1231.99031874646,0.063202287617136,0.0872362538192423,0.724495663787835,0.468761488328075,0.669848637372139
"XACT",10.2544196793222,0.59700724382302,0.824226819834962,0.724323971819506,0.468866863373159,0.669955157114183
"EIPR1",1340.85968485482,0.0635155452202428,0.0877425418542432,0.723885402428322,0.469136092527166,0.670295775547263
"TWF2",761.311371963941,-0.0900659861302321,0.124431702700754,-0.723818642479175,0.469177082649095,0.670310265558695
"CCDC83",4.10383114928561,-0.983608618197814,1.35936682093111,-0.723578509532906,0.469324538902472,0.670367402034502
"ITPR3",71.704130291813,-0.238972502578052,0.330272207420536,-0.723562253222743,0.469334522193019,0.670367402034502
"PSMD1",8585.19382722709,0.0351472041863732,0.0485758830974116,0.723552552115024,0.469340479872561,0.670367402034502
"UCN",55.1921245332195,0.262621490765438,0.36291580407699,0.723643026330495,0.469284919142097,0.670367402034502
"HSPE1",850.732888654987,0.0689915512888844,0.0953820295453017,0.723318130446332,0.469484456474006,0.670528970338089
"GOLGA6L17P",20.7857278875359,-0.400305493243782,0.553576974587848,-0.723125259214076,0.469602932024286,0.670654098584009
"NDUFB7",1928.98580124384,-0.0602704092116037,0.0833534349958484,-0.723070491511305,0.469636577346495,0.670658069739879
"TJP2",21.6460422681417,0.485999254185295,0.672411528272504,0.722770556052003,0.46982085966466,0.670877141332286
"ZNF285DP",307.254597597527,-0.12722116048561,0.176041060172676,-0.722678904346635,0.469877179045088,0.670913472432035
"RABL3",815.477924502787,-0.0808652452283846,0.11194254812547,-0.722381673300371,0.470059851266386,0.67113019962989
"HNRNPA1P62",5.01466058909436,-0.922035861553032,1.27734870703293,-0.721835671399995,0.470395515256558,0.671565318726001
"YRDCP1",7.47018828330899,0.726144662094573,1.0060699829287,0.721763569548851,0.470439850991948,0.671584489994353
"CCDC57",1307.73669828799,0.0654467398409228,0.0907012923339789,0.721563476735655,0.470562901001089,0.671671896200004
"NSMCE2",833.015310480665,0.0759616066625656,0.105272610606217,0.721570465718833,0.470558602723946,0.671671896200004
"RNU12-2P",7.14628503873858,-0.728776350147256,1.01044891716252,-0.721240171342618,0.470761759938316,0.671867473346448
"SAPCD1",28.3777606645517,0.349409618850196,0.484454512126561,0.721243398717514,0.470759774612833,0.671867473346448
"FAM183BP",2.42119095627692,1.47374067781328,2.04359493841161,0.721151070651385,0.470816572214001,0.671901569528309
"RPSAP58",692.333251222805,-0.0920000172238935,0.127697556061099,-0.720452450788289,0.471246465847074,0.672470904077696
"GGT7",4422.87321200852,0.0424517457244119,0.0589358801764988,0.72030392347207,0.471337889585926,0.67251303452706
"TEX38",24.3150516566961,-0.413657066180166,0.574263311427802,-0.720326473846437,0.471324008414863,0.67251303452706
"ZNF17",436.880095643382,0.0970390580718957,0.134773359512171,0.720016614731135,0.471514765887845,0.672721230989953
"RBM38-AS1",17.1701881079054,0.446712704381977,0.620677335950321,0.719718086206603,0.471698588206628,0.672939309509672
"BCAP29",39.0430608994074,-0.303631487077796,0.421949987399785,-0.71959117465292,0.471776747398605,0.673006627115566
"ACOXL",18.5102861354038,-0.468512540231006,0.651137355492199,-0.719529506761065,0.4718147284926,0.67301662413285
"CD200R1",4.53884324098863,-0.911672759923341,1.26757170630036,-0.719227760758581,0.472000597366912,0.673049789333885
"EFCAB11",106.744077654039,0.219956631115762,0.305816617125382,0.719243555773106,0.471990866986083,0.673049789333885
"EXO5-DT",37.0319324746492,0.328253516635468,0.456421101907629,0.71919005335976,0.472023827127759,0.673049789333885
"MCM3AP",2311.40855126302,-0.0513602742297582,0.0714123656959464,-0.719207013088401,0.472013378955993,0.673049789333885
"RHD",32.011056451249,-0.352648445156574,0.490324856285052,-0.719213885725509,0.472009145051127,0.673049789333885
"ST7-AS2",16.7028417062722,0.461080869225504,0.64099301812593,0.719322763567012,0.471942073383131,0.673049789333885
"CACNB2",936.431049960528,-0.0716163635116471,0.0996233014410256,-0.718871614127767,0.472220027734152,0.673285366314659
"LIMD1-AS1",23.038472508435,0.395819676414609,0.550735952864659,0.718710435292537,0.47231935229741,0.673338617377668
"VAV2",4145.88584323097,-0.0406883210309904,0.0566090669185366,-0.718759789656011,0.472288937028555,0.673338617377668
"CHFR-DT",17.2941964643,0.461305259269453,0.642066354130364,0.718469759865023,0.472467687120091,0.673505896046215
"ELOCP2",70.0240688817202,0.262114758148812,0.365175350724006,0.71777779532254,0.472894306601993,0.673959992279676
"EPHX3",5.73364067690399,-0.937533274018027,1.30597905922872,-0.717877723530811,0.472832684394801,0.673959992279676
"FGFR2",14.9036979208971,-0.472511297920119,0.658321250110555,-0.717751854190895,0.472910304307065,0.673959992279676
"ZSCAN30",1371.34378753078,0.0579949848733097,0.0807936380945608,0.717816232082933,0.472870603482244,0.673959992279676
