"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-651-5p",37.3864148574615,1.53099819151924,0.447787448104838,3.41902882271231,0.000628450691603165,0.00611692006493747
"hsa-miR-500a-5p",25.7203680648347,1.44553218060835,0.423656605197254,3.41203739744672,0.000644792665311275,0.0062241143230047
"hsa-miR-3180-3p",22.1454109691497,-0.667424460710146,0.196336335126206,-3.39939349627323,0.000675354764468257,0.00644025388520889
"hsa-miR-219b-5p",2135.62716823353,0.710445895313134,0.209062963471839,3.39823890140557,0.000678211667706073,0.00644025388520889
"hsa-miR-1180-3p",3252.18474661202,-0.501164350278684,0.147941370518633,-3.38758758636457,0.000705102000289736,0.00664160593821299
"hsa-miR-550a-5p",52.4337794150995,-0.494740264266496,0.146221769223159,-3.38349253257523,0.000715701537510831,0.00668751516650121
"hsa-miR-200b-3p",15.0250602890309,0.781823538374409,0.232005627490813,3.36984730426579,0.000752098475117896,0.00697183348363256
"hsa-miR-27a-3p",3020.0587245359,0.673817654100992,0.202218425072369,3.33212789022489,0.000861846404930617,0.00792627244849576
"hsa-miR-499b-3p",108.910901534801,0.854668900627112,0.256868090450218,3.32726770043378,0.000877020772174432,0.0080028145460917
"hsa-miR-188-5p",23.3442530555308,1.82475108700381,0.551166351994306,3.31070842841049,0.00093060118973763,0.00842590844661668
"hsa-miR-3622a-5p",2.78254757781155,-2.29482735308468,0.695176975924098,-3.30106927093517,0.000963170991321648,0.00865372090664373
"hsa-miR-29c-3p",25.0092787223076,0.627526850886381,0.192262565805597,3.26390552553477,0.00109887800830485,0.00979762987557302
"hsa-miR-34b-5p",8.99332981227168,2.11418389796105,0.648555747474237,3.25983372469463,0.0011147754664041,0.0098640738239393
"hsa-miR-22-3p",1103.39637507217,0.159318677215347,0.0496661782443531,3.20779014707983,0.00133759060727845,0.0117466603706859
"hsa-miR-6826-5p",2.51892401164746,1.63577405298674,0.513630868167973,3.1847269203684,0.00144890663947328,0.0126292757828715
"hsa-miR-7157-3p",11.6210247122585,-1.912924582813,0.601544810119292,-3.18002009265718,0.00147264840945743,0.0127411358684909
"hsa-miR-3196",3.17741859619623,2.20296232755584,0.703648608143775,3.13077053242136,0.00174348332601479,0.0149734450351858
"hsa-miR-141-3p",1.50581992704537,3.15251130912137,1.00769327226551,3.12844334271861,0.00175734887845481,0.014982361241133
