"gene","module"
"ACTL6B","magenta"
"ACTR10","magenta"
"ACTR3C","magenta"
"ADGRB3-DT","magenta"
"ADRA2C","magenta"
"AGAP1","magenta"
"AGAP3","magenta"
"AGBL3","magenta"
"AGK-DT","magenta"
"AKR1C1","magenta"
"ALOX12B","magenta"
"AMER3","magenta"
"AMPD2","magenta"
"AMPH","magenta"
"ANK2-AS1","magenta"
"ANKAR","magenta"
"ANKRA2","magenta"
"ANKRD12","magenta"
"ANKRD29","magenta"
"AOC2","magenta"
"AP3B2","magenta"
"AP3S1","magenta"
"APBB1","magenta"
"APC2","magenta"
"APOO","magenta"
"ARF1","magenta"
"ARF3","magenta"
"ARF5","magenta"
"ARHGAP23","magenta"
"ARHGAP33","magenta"
"ARHGEF11","magenta"
"ARHGEF9","magenta"
"ARL4C","magenta"
"ARL8A","magenta"
"ARL8B","magenta"
"ARMCX2","magenta"
"ARMCX3","magenta"
"ARMCX5-GPRASP2","magenta"
"ARMCX6","magenta"
"ARRB1","magenta"
"ARRDC1-AS1","magenta"
"ASAH2B","magenta"
"ASB14","magenta"
"ATE1","magenta"
"ATP5F1D","magenta"
"ATP6V0E2-AS1","magenta"
"ATP6V1A","magenta"
"ATP6V1C1","magenta"
"ATP6V1E1","magenta"
"ATP8A1","magenta"
"ATXN7L3","magenta"
"AZIN2","magenta"
"B3GAT1-DT","magenta"
"B4GALT2","magenta"
"B4GALT6","magenta"
"BATF3","magenta"
"BEND4","magenta"
"BEX1","magenta"
"BMPER","magenta"
"BMS1P20","magenta"
"BNIP3P1","magenta"
"BPIFC","magenta"
"BRI3BP","magenta"
"BRICD5","magenta"
"BRSK1","magenta"
"BRWD1","magenta"
"BTBD2","magenta"
"BTBD6","magenta"
"BTBD8","magenta"
"BTNL8","magenta"
"C14orf39","magenta"
"C15orf61","magenta"
"C18orf32","magenta"
"C19orf12","magenta"
"C19orf73","magenta"
"C1orf162","magenta"
"C1orf220","magenta"
"C1orf52","magenta"
"C20orf27","magenta"
"C22orf23","magenta"
"C2orf69","magenta"
"C4orf50","magenta"
"C6orf136","magenta"
"C9orf64","magenta"
"CABP1","magenta"
"CABP7","magenta"
"CACNA2D1","magenta"
"CACNB3","magenta"
"CACNB4","magenta"
"CACNG4","magenta"
"CACNG7","magenta"
"CAHM","magenta"
"CALM1","magenta"
"CALM3","magenta"
"CALN1","magenta"
"CAMK1G","magenta"
"CAMK2B","magenta"
"CAMTA1","magenta"
"CAMTA2","magenta"
"CARMIL3","magenta"
"CASTOR2","magenta"
"CBLN2","magenta"
"CCDC106","magenta"
"CCDC127","magenta"
"CCDC144CP","magenta"
"CCDC158","magenta"
"CCDC24","magenta"
"CCDC65","magenta"
"CCDC85B","magenta"
"CCK","magenta"
"CCNQ","magenta"
"CD1D","magenta"
"CD226","magenta"
"CD300A","magenta"
"CDADC1","magenta"
"CDH12","magenta"
"CDK5","magenta"
"CECR7","magenta"
"CELF3","magenta"
"CELF5","magenta"
"CEND1","magenta"
"CEP19","magenta"
"CES5A","magenta"
"CFAP58-DT","magenta"
"CFD","magenta"
"CHCHD2P6","magenta"
"CHCHD4","magenta"
"CHCHD6","magenta"
"CHD5","magenta"
"CHKB-DT","magenta"
"CHN2","magenta"
"CLASP2","magenta"
"CLDN15","magenta"
"CLEC2L","magenta"
"CLEC4GP1","magenta"
"CLVS1","magenta"
"CLVS2","magenta"
"CMAS","magenta"
"CMIP","magenta"
"COMMD3","magenta"
"COX14","magenta"
"CPEB3","magenta"
"CPEB4","magenta"
"CPLX1","magenta"
"CRIP2","magenta"
"CSDC2","magenta"
"CSMD2","magenta"
"CSRNP3","magenta"
"CTIF","magenta"
"CTNND2","magenta"
"CTXN1","magenta"
"CYB5R3","magenta"
"CYFIP2","magenta"
"CYLD","magenta"
"CYP2A6","magenta"
"CYRIB","magenta"
"DAB2IP","magenta"
"DAPK1","magenta"
"DCLK1","magenta"
"DCX","magenta"
"DDHD2","magenta"
"DDX25","magenta"
"DEF8","magenta"
"DENND4B","magenta"
"DGKD","magenta"
"DGKZ","magenta"
"DGKZP1","magenta"
"DIRAS1","magenta"
"DIRC3-AS1","magenta"
"DIS3L","magenta"
"DLG4","magenta"
"DLK2","magenta"
"DMTN","magenta"
"DNAH10OS","magenta"
"DNAH5","magenta"
"DNAJB6P1","magenta"
"DNAJC27","magenta"
"DNAJC5","magenta"
"DNM1","magenta"
"DNM3","magenta"
"DOHH","magenta"
"DOK4","magenta"
"DOK6","magenta"
"DPF1","magenta"
"DPY19L2P1","magenta"
"DPY19L2P2","magenta"
"DPY19L2P3","magenta"
"DPYSL5","magenta"
"DRD4","magenta"
"DSTN","magenta"
"DTD1","magenta"
"DTNA","magenta"
"DTNB","magenta"
"DTX1","magenta"
"DUSP2","magenta"
"DUSP26","magenta"
"DUSP4","magenta"
"DUSP7","magenta"
"DUSP8","magenta"
"DVL1","magenta"
"DYDC2","magenta"
"DYM","magenta"
"DYNLL1","magenta"
"DYNLT2B","magenta"
"DZANK1","magenta"
"EEF1A1P34","magenta"
"EEFSEC","magenta"
"EFL1P1","magenta"
"EFNA3","magenta"
"EFR3B","magenta"
"EHD3","magenta"
"EID2","magenta"
"EID2B","magenta"
"EIF4E","magenta"
"EIF4E3","magenta"
"EIF5A2","magenta"
"ELAVL4","magenta"
"ELMO1","magenta"
"ELMOD3","magenta"
"EME2","magenta"
"EML2","magenta"
"ENO2","magenta"
"EPM2A-DT","magenta"
"EPN1","magenta"
"ERI3","magenta"
"ERRFI1","magenta"
"EXTL3-AS1","magenta"
"EZH1","magenta"
"FAAH","magenta"
"FABP5","magenta"
"FABP5P7","magenta"
"FAM126B","magenta"
"FAM157A","magenta"
"FAM163A","magenta"
"FAM169A","magenta"
"FAM182B","magenta"
"FAM184B","magenta"
"FAM20C","magenta"
"FAM219A","magenta"
"FAM47E","magenta"
"FAM66D","magenta"
"FAM81A","magenta"
"FAM86FP","magenta"
"FAM86JP","magenta"
"FAM89B","magenta"
"FAXC","magenta"
"FBRSL1","magenta"
"FBXL17","magenta"
"FBXL19","magenta"
"FBXL21P","magenta"
"FBXO41","magenta"
"FBXO6","magenta"
"FBXW2","magenta"
"FCHSD2","magenta"
"FEM1B","magenta"
"FGD1","magenta"
"FGF12","magenta"
"FGF17","magenta"
"FGF9","magenta"
"FHDC1","magenta"
"FKBP11","magenta"
"FLOT1","magenta"
"FMNL1","magenta"
"FN3K","magenta"
"FNDC4","magenta"
"FNIP2","magenta"
"FRMD3-AS1","magenta"
"FRY","magenta"
"FSD1","magenta"
"FUT4","magenta"
"FXYD6","magenta"
"GALNT14","magenta"
"GARNL3","magenta"
"GAS8","magenta"
"GATD1","magenta"
"GFOD1","magenta"
"GFOD2","magenta"
"GGACT","magenta"
"GIT1","magenta"
"GLIDR","magenta"
"GLRX","magenta"
"GLTPD2","magenta"
"GMDS","magenta"
"GNA11","magenta"
"GNAO1","magenta"
"GNB5","magenta"
"GNG7","magenta"
"GNPTAB","magenta"
"GOLGA7B","magenta"
"GPI","magenta"
"GPR149","magenta"
"GPR153","magenta"
"GPR61","magenta"
"GPRASP2","magenta"
"GPSM1","magenta"
"GRAMD1A","magenta"
"GRAMD2A","magenta"
"GRIP2","magenta"
"GRK4","magenta"
"GRK5","magenta"
"GRK6","magenta"
"GSK3A","magenta"
"GSTCD-AS1","magenta"
"GSTM3","magenta"
"GTF2H5","magenta"
"H2AW","magenta"
"H2BU1","magenta"
"HAGH","magenta"
"HAR1A","magenta"
"HAS3","magenta"
"HBQ1","magenta"
"HDHD3","magenta"
"HEATR4","magenta"
"HECA","magenta"
"HID1","magenta"
"HIVEP3","magenta"
"HLA-DRB1","magenta"
"HLF","magenta"
"HMGN2P15","magenta"
"HPCA","magenta"
"HPRT1","magenta"
"HPS1","magenta"
"HPX","magenta"
"HSBP1L1","magenta"
"HTR1E","magenta"
"HTR7","magenta"
"HTRA2","magenta"
"HYLS1","magenta"
"ICA1","magenta"
"IFNGR2","magenta"
"IFT20","magenta"
"IGHV1OR15-6","magenta"
"IGSF1","magenta"
"IGSF22-AS1","magenta"
"IL11RA","magenta"
"IL17C","magenta"
"IL17D","magenta"
"ILRUN","magenta"
"IMPDH1","magenta"
"INA","magenta"
"INHA","magenta"
"INHBA-AS1","magenta"
"INKA1","magenta"
"INPP4A","magenta"
"INPP5A","magenta"
"INSYN1","magenta"
"IQCJ-SCHIP1","magenta"
"IQSEC1","magenta"
"IQSEC2","magenta"
"IRF2BP2","magenta"
"ISCA1","magenta"
"ITPK1","magenta"
"ITPR1-DT","magenta"
"JADE2","magenta"
"JAKMIP1","magenta"
"JAKMIP1-DT","magenta"
"JAZF1","magenta"
"JPH3","magenta"
"JPH4","magenta"
"KANTR","magenta"
"KCMF1","magenta"
"KCNA4","magenta"
"KCNAB2","magenta"
"KCND1","magenta"
"KCNF1","magenta"
"KCNJ11","magenta"
"KCNK2","magenta"
"KCNN1","magenta"
"KCP","magenta"
"KCTD16","magenta"
"KCTD2","magenta"
"KIAA0513","magenta"
"KIAA0930","magenta"
"KIAA2012","magenta"
"KIF1A","magenta"
"KIF3C","magenta"
"KIFAP3","magenta"
"KLC1","magenta"
"KLF8","magenta"
"KLHDC10","magenta"
"KLHL1","magenta"
"KLHL22","magenta"
"KRTAP5-1","magenta"
"LAMB2P1","magenta"
"LDLRAD4","magenta"
"LGALS8","magenta"
"LGALSL","magenta"
"LHX3","magenta"
"LILRA6","magenta"
"LIMK1","magenta"
"LIMK2","magenta"
"LIN7A","magenta"
"LINC00265","magenta"
"LINC00652","magenta"
"LINC00654","magenta"
"LINC00672","magenta"
"LINC01012","magenta"
"LINC01128","magenta"
"LINC01182","magenta"
"LINC01341","magenta"
"LINC01405","magenta"
"LINC01529","magenta"
"LINC01623","magenta"
"LINC01801","magenta"
"LINC01844","magenta"
"LINC01896","magenta"
"LINC02018","magenta"
"LINC02210","magenta"
"LINC02352","magenta"
"LINC02762","magenta"
"LONRF2","magenta"
"LPAL2","magenta"
"LPIN2","magenta"
"LRRC3-DT","magenta"
"LRRC37A16P","magenta"
"LRRC37A4P","magenta"
"LRRC49","magenta"
"LRRC73","magenta"
"LY6E","magenta"
"LY6E-DT","magenta"
"LY75","magenta"
"LYRM9","magenta"
"LZTR1","magenta"
"MACROD2","magenta"
"MADD","magenta"
"MAFG","magenta"
"MAN1A2P1","magenta"
"MAP2K1","magenta"
"MAP2K4","magenta"
"MAP3K5","magenta"
"MAP3K9","magenta"
"MAPRE2","magenta"
"MAPT","magenta"
"MAPT-IT1","magenta"
"MARCHF1","magenta"
"MARCHF11-DT","magenta"
"MARCHF2","magenta"
"MARCHF3","magenta"
"MARK4","magenta"
"MAST1","magenta"
"MAST2","magenta"
"MBLAC2","magenta"
"MC1R","magenta"
"MCF2L-AS1","magenta"
"MCM8-AS1","magenta"
"MCPH1-AS1","magenta"
"MEIOC","magenta"
"MEIS3","magenta"
"MEMO1","magenta"
"MEMO1P1","magenta"
"MEP1B","magenta"
"MESTIT1","magenta"
"MGAT3","magenta"
"MGAT3-AS1","magenta"
"MGAT5","magenta"
"MICU3","magenta"
"MIEF2","magenta"
"MINDY3","magenta"
"MIR4482","magenta"
"MIR708","magenta"
"MISP3","magenta"
"MKKS","magenta"
"MLYCD","magenta"
"MOAP1","magenta"
"MON1A","magenta"
"MORN3","magenta"
"MORN4","magenta"
"MPIG6B","magenta"
"MPP2","magenta"
"MPP3","magenta"
"MRAS","magenta"
"MROH1","magenta"
"MRPL48","magenta"
"MRPS26","magenta"
"MSANTD3","magenta"
"MT3","magenta"
"MTCH1","magenta"
"MTCYBP21","magenta"
"MTLN","magenta"
"MTMR9","magenta"
"MTND5P1","magenta"
"MYCBP2","magenta"
"MYO16","magenta"
"MYO5A","magenta"
"MYRIP","magenta"
"Metazoa_SRP","magenta"
"NAP1L3","magenta"
"NBPF20","magenta"
"NCDN","magenta"
"NCOA7","magenta"
"NDUFAF5","magenta"
"NECAP1","magenta"
"NEURL1","magenta"
"NEXMIF","magenta"
"NFAM1","magenta"
"NIPSNAP3B","magenta"
"NISCH","magenta"
"NKAIN1","magenta"
"NLRP2","magenta"
"NME2","magenta"
"NMNAT2","magenta"
"NPIPA1","magenta"
"NPIPP1","magenta"
"NPM2","magenta"
"NRBF2","magenta"
"NSF","magenta"
"NTAN1","magenta"
"NTAQ1","magenta"
"NXNL2","magenta"
"OAZ3","magenta"
"OCRL","magenta"
"OGFRL1","magenta"
"OLFM2","magenta"
"OSBPL10","magenta"
"OSGIN1","magenta"
"PACSIN1","magenta"
"PAIP2B","magenta"
"PAK6","magenta"
"PALM","magenta"
"PAQR9-AS1","magenta"
"PARD3-DT","magenta"
"PARD6A","magenta"
"PARP3","magenta"
"PARP6","magenta"
"PAXBP1-AS1","magenta"
"PAXIP1-DT","magenta"
"PCDHB3","magenta"
"PCLO","magenta"
"PDE4A","magenta"
"PDE6B","magenta"
"PDE6D","magenta"
"PDX1","magenta"
"PDXK","magenta"
"PDZD4","magenta"
"PDZK1P1","magenta"
"PEAK3","magenta"
"PEBP1","magenta"
"PELI3","magenta"
"PET117","magenta"
"PEX16","magenta"
"PFKP-DT","magenta"
"PGAM1","magenta"
"PGBD4","magenta"
"PGM2L1","magenta"
"PHACTR1","magenta"
"PHF1","magenta"
"PHF24","magenta"
"PIM2","magenta"
"PIP5K1C","magenta"
"PKD1P3","magenta"
"PLAAT1","magenta"
"PLCH2","magenta"
"PLD6","magenta"
"PLEKHA3P1","magenta"
"PLPPR5-AS1","magenta"
"POLE4","magenta"
"POP7","magenta"
"PPFIA2","magenta"
"PPFIA3","magenta"
"PPIL6","magenta"
"PPM1A","magenta"
"PPM1E","magenta"
"PPM1N","magenta"
"PPP1R17","magenta"
"PPP1R26","magenta"
"PPP1R3F","magenta"
"PPP2R2B","magenta"
"PPP2R5B","magenta"
"PPP3CB","magenta"
"PPP3R1","magenta"
"PRECSIT","magenta"
"PREPL","magenta"
"PRKACB","magenta"
"PRKAG2","magenta"
"PRKAR2B","magenta"
"PRKCQ-AS1","magenta"
"PRKCZ","magenta"
"PRKG2","magenta"
"PRSS27","magenta"
"PRSS56","magenta"
"PRUNE1","magenta"
"PRXL2B","magenta"
"PSD","magenta"
"PSD2","magenta"
"PSD4","magenta"
"PSMG3","magenta"
"PSPN","magenta"
"PTCH2","magenta"
"PYGO1","magenta"
"PYROXD1","magenta"
"QDPR","magenta"
"RAB11FIP2","magenta"
"RAB11FIP4","magenta"
"RAB12","magenta"
"RAB1A","magenta"
"RAB26","magenta"
"RAB2A","magenta"
"RAB39B","magenta"
"RAB3A","magenta"
"RAB40B","magenta"
"RAB6A","magenta"
"RABIF","magenta"
"RALB","magenta"
"RALGDS","magenta"
"RALGPS1","magenta"
"RAMP2","magenta"
"RAMP2-AS1","magenta"
"RAP1GAP","magenta"
"RAP1GDS1","magenta"
"RAPGEFL1","magenta"
"RASD2","magenta"
"RASGEF1A","magenta"
"RASL10B","magenta"
"RB1CC1","magenta"
"RBFOX1","magenta"
"RDH14","magenta"
"REV3L","magenta"
"RFPL1S","magenta"
"RGS17","magenta"
"RGS7","magenta"
"RHBDL1","magenta"
"RHOV","magenta"
"RIIAD1","magenta"
"RIPPLY2","magenta"
"RITA1","magenta"
"RNASEH1-DT","magenta"
"RND1","magenta"
"RNF11","magenta"
"RNF157","magenta"
"RNF187","magenta"
"RNF208","magenta"
"RNFT2","magenta"
"RNU1-154P","magenta"
"RNU6-1091P","magenta"
"RNY4P19","magenta"
"ROGDI","magenta"
"ROPN1B","magenta"
"RP9P","magenta"
"RPS10P7","magenta"
"RRAGA","magenta"
"RRAGB","magenta"
"RRN3P1","magenta"
"RSPH14","magenta"
"RTN2","magenta"
"RUBCN","magenta"
"RUNDC3A-AS1","magenta"
"RYBP","magenta"
"SAMD14","magenta"
"SCAI","magenta"
"SCAMP5","magenta"
"SCG5","magenta"
"SCLY","magenta"
"SDCBP2","magenta"
"SDHAF1","magenta"
"SDHAP4","magenta"
"SDR16C5","magenta"
"SEPTIN5","magenta"
"SGK1","magenta"
"SH2D3C","magenta"
"SH3GLB2","magenta"
"SHANK1","magenta"
"SHANK2","magenta"
"SHANK3","magenta"
"SHF","magenta"
"SLC25A12","magenta"
"SLC25A26","magenta"
"SLC25A4","magenta"
"SLC25A40","magenta"
"SLC35E2A","magenta"
"SLC43A2","magenta"
"SLC44A3-AS1","magenta"
"SLC9B2","magenta"
"SMIM13","magenta"
"SMIM26","magenta"
"SMIM45","magenta"
"SMPD4P1","magenta"
"SNAP25","magenta"
"SNAP29","magenta"
"SNAP91","magenta"
"SNORC","magenta"
"SOBP","magenta"
"SPDYE12","magenta"
"SPIN3","magenta"
"SPIRE2","magenta"
"SPR","magenta"
"SPRING1","magenta"
"SPRYD3","magenta"
"SRPK2","magenta"
"SRRM3","magenta"
"SST","magenta"
"STARD8","magenta"
"STAT4","magenta"
"STAU2-AS1","magenta"
"STK16","magenta"
"STK32C","magenta"
"STMN4","magenta"
"STX1B","magenta"
"SULT4A1","magenta"
"SUMO3","magenta"
"SUZ12P1","magenta"
"SYN1","magenta"
"SYPL1P2","magenta"
"SYT15","magenta"
"SYT6","magenta"
"TAF10","magenta"
"TAF9","magenta"
"TAFA2","magenta"
"TAFA5","magenta"
"TAPT1","magenta"
"TATDN3","magenta"
"TBC1D24","magenta"
"TBKBP1","magenta"
"TBPL1","magenta"
"TC2N","magenta"
"TCEA1P4","magenta"
"TCEAL2","magenta"
"TCERG1L","magenta"
"TEN1-CDK3","magenta"
"TESK1","magenta"
"TEX2","magenta"
"TEX30","magenta"
"TFAP2E","magenta"
"TFDP1P2","magenta"
"THAP7","magenta"
"TIMM17A","magenta"
"TLCD3B","magenta"
"TLE5","magenta"
"TLNRD1","magenta"
"TMCC2","magenta"
"TMED8","magenta"
"TMEM151B","magenta"
"TMEM169","magenta"
"TMEM178B","magenta"
"TMEM183A","magenta"
"TMEM191C","magenta"
"TMEM229B","magenta"
"TMEM240","magenta"
"TMEM45B","magenta"
"TMOD2","magenta"
"TOM1L2","magenta"
"TOR1B","magenta"
"TRAF3","magenta"
"TRIM16","magenta"
"TRIM16L","magenta"
"TRIM46","magenta"
"TRIM8-DT","magenta"
"TSPOAP1","magenta"
"TSPYL2","magenta"
"TSSK1A","magenta"
"TTC3P1","magenta"
"TTC4","magenta"
"TTC7B","magenta"
"TTLL1-AS1","magenta"
"TUBB2A","magenta"
"UBALD1","magenta"
"UBE2Z","magenta"
"UBL5P2","magenta"
"ULK2","magenta"
"UNC119","magenta"
"UNC13A","magenta"
"UNC80","magenta"
"USB1","magenta"
"USP22","magenta"
"USP32P3","magenta"
"VDAC3","magenta"
"VILL","magenta"
"VLDLR-AS1","magenta"
"VOPP1","magenta"
"VPS26B","magenta"
"VPS37D","magenta"
"VSIG10L","magenta"
"VSNL1","magenta"
"WAC-AS1","magenta"
"WFDC2","magenta"
"WHAMMP4","magenta"
"WNT8A","magenta"
"WRNIP1","magenta"
"YAF2","magenta"
"YWHAG","magenta"
"YWHAZP3","magenta"
"ZBTB25","magenta"
"ZBTB41","magenta"
"ZBTB8A","magenta"
"ZC2HC1A","magenta"
"ZC3H7B","magenta"
"ZFAND1","magenta"
"ZFAND4","magenta"
"ZFP41","magenta"
"ZFP90","magenta"
"ZFR2","magenta"
"ZMIZ2","magenta"
"ZMPSTE24-DT","magenta"
"ZNF22-AS1","magenta"
"ZNF233","magenta"
"ZNF248","magenta"
"ZNF32","magenta"
"ZNF365","magenta"
"ZNF37BP","magenta"
"ZNF540","magenta"
"ZNF542P","magenta"
"ZNF544","magenta"
"ZNF567-DT","magenta"
"ZNF697","magenta"
"ZNF804A","magenta"
"ZNF804B","magenta"
"ZNF815P","magenta"
"ZNF853","magenta"
"ZNNT1","magenta"
"ZNRF1","magenta"
"ZNRF2P1","magenta"
"ZP1","magenta"
"ZSWIM5P2","magenta"
"ZXDA","magenta"
"ABITRAM","mediumpurple3"
"AIDA","mediumpurple3"
"ANOS2P","mediumpurple3"
"ATP6V1G1","mediumpurple3"
"BCORP1","mediumpurple3"
"CABCOCO1","mediumpurple3"
"CAPZA1P1","mediumpurple3"
"CARD8","mediumpurple3"
"CASC3","mediumpurple3"
"CCDC25","mediumpurple3"
"CCT6P1","mediumpurple3"
"CCZ1","mediumpurple3"
"CD14","mediumpurple3"
"CDO1","mediumpurple3"
"CEP70","mediumpurple3"
"CLRN1-AS1","mediumpurple3"
"COA1","mediumpurple3"
"COX6B1","mediumpurple3"
"COX7C","mediumpurple3"
"CUX1","mediumpurple3"
"DDX3Y","mediumpurple3"
"DHFRP1","mediumpurple3"
"DTD2","mediumpurple3"
"EEF2","mediumpurple3"
"EIF1","mediumpurple3"
"EIF1AY","mediumpurple3"
"EIF3H","mediumpurple3"
"EMD","mediumpurple3"
"EP400P1","mediumpurple3"
"EXOSC1","mediumpurple3"
"FAM172A","mediumpurple3"
"FRG1HP","mediumpurple3"
"FSBP","mediumpurple3"
"GAD2","mediumpurple3"
"GAS5","mediumpurple3"
"GLUL","mediumpurple3"
"GUF1","mediumpurple3"
"GYG2P1","mediumpurple3"
"H2BW2","mediumpurple3"
"HELT","mediumpurple3"
"HIGD1A","mediumpurple3"
"HTATSF1","mediumpurple3"
"IFI27L2","mediumpurple3"
"IGBP1","mediumpurple3"
"KDM5D","mediumpurple3"
"LINC00404","mediumpurple3"
"LINC02301","mediumpurple3"
"LIX1L-AS1","mediumpurple3"
"LRRCC1","mediumpurple3"
"LSM3","mediumpurple3"
"LSM5","mediumpurple3"
"LSM7","mediumpurple3"
"LYRM4","mediumpurple3"
"MEF2C-AS2","mediumpurple3"
"METTL23","mediumpurple3"
"MORF4L1P1","mediumpurple3"
"NDUFA11","mediumpurple3"
"NLGN4Y","mediumpurple3"
"OARD1","mediumpurple3"
"PAPOLA-DT","mediumpurple3"
"PCDH11Y","mediumpurple3"
"PCNP","mediumpurple3"
"PDRG1","mediumpurple3"
"PFDN6","mediumpurple3"
"POLR2J4","mediumpurple3"
"POMP","mediumpurple3"
"POU3F4","mediumpurple3"
"PRKCZ-AS1","mediumpurple3"
"QKI","mediumpurple3"
"RPL14","mediumpurple3"
"RPL15P3","mediumpurple3"
"RPL18A","mediumpurple3"
"RPL18AP3","mediumpurple3"
"RPL21","mediumpurple3"
"RPL21P16","mediumpurple3"
"RPL32","mediumpurple3"
"RPL37","mediumpurple3"
"RPL4","mediumpurple3"
"RPL9","mediumpurple3"
"RPS12","mediumpurple3"
"RPS13","mediumpurple3"
"RPS13P2","mediumpurple3"
"RPS27A","mediumpurple3"
"RPS28","mediumpurple3"
"RPS3A","mediumpurple3"
"RPS4Y1","mediumpurple3"
"RSRC1","mediumpurple3"
"RWDD2B","mediumpurple3"
"SEC61G","mediumpurple3"
"SH3BGRL","mediumpurple3"
"SMPD4BP","mediumpurple3"
"SNORA14B","mediumpurple3"
"SNX12","mediumpurple3"
"SOX1-OT","mediumpurple3"
"SOX21","mediumpurple3"
"SOX21-AS1","mediumpurple3"
"SP2","mediumpurple3"
"ST13P19","mediumpurple3"
"STARD6","mediumpurple3"
"STK39","mediumpurple3"
"STX8","mediumpurple3"
"STXBP5L","mediumpurple3"
"SVIL-AS1","mediumpurple3"
"TBCA","mediumpurple3"
"TBL1Y","mediumpurple3"
"TCEA1","mediumpurple3"
"TCEAL8","mediumpurple3"
"TCP1P3","mediumpurple3"
"TIAM1","mediumpurple3"
"TIMM9","mediumpurple3"
"TMSB4Y","mediumpurple3"
"TTTY10","mediumpurple3"
"TTTY14","mediumpurple3"
"TXLNGY","mediumpurple3"
"UBA52","mediumpurple3"
"UBE2R2-AS1","mediumpurple3"
"URB1-AS1","mediumpurple3"
"USP9Y","mediumpurple3"
"UTY","mediumpurple3"
"VRK3","mediumpurple3"
"WASH7P","mediumpurple3"
"WASL-DT","mediumpurple3"
"WNK1","mediumpurple3"
"ZBTB20-AS4","mediumpurple3"
"ZFAND3","mediumpurple3"
"ZFY","mediumpurple3"
"ZNF229","mediumpurple3"
"ZNF404","mediumpurple3"
"ZNF410","mediumpurple3"
"ZNF528","mediumpurple3"
"ZNF559","mediumpurple3"
"ZNF578","mediumpurple3"
"ABCA2","midnightblue"
"ACTG1P15","midnightblue"
"ACTG1P3","midnightblue"
"ADAM20P2","midnightblue"
"ADAM7","midnightblue"
"AHRR","midnightblue"
"ALG1L","midnightblue"
"AMIGO1","midnightblue"
"AMY1B","midnightblue"
"ANAPC1P5","midnightblue"
"ANGPTL8","midnightblue"
"ANKRD20A11P","midnightblue"
"ANKRD20A3P","midnightblue"
"ANKRD20A9P","midnightblue"
"ANKRD26P4","midnightblue"
"ANKRD49P1","midnightblue"
"AQP7P4","midnightblue"
"ARHGAP44-AS1","midnightblue"
"ARHGEF7-AS1","midnightblue"
"ARL2-SNX15","midnightblue"
"ARL5C","midnightblue"
"ARTN","midnightblue"
"ASIC3","midnightblue"
"ASS1P11","midnightblue"
"ATAD3C","midnightblue"
"ATP13A4","midnightblue"
"ATP6V0D1-DT","midnightblue"
"B3GNT8","midnightblue"
"BCL2L2-PABPN1","midnightblue"
"BHLHA9","midnightblue"
"BLID","midnightblue"
"BMP2KL","midnightblue"
"BMP6","midnightblue"
"BMP7-AS1","midnightblue"
"BRWD1-AS1","midnightblue"
"BTBD3-AS1","midnightblue"
"BTC","midnightblue"
"C14orf180","midnightblue"
"C17orf78","midnightblue"
"C1RL","midnightblue"
"C1orf56","midnightblue"
"C21orf140","midnightblue"
"C2CD4A","midnightblue"
"C2CD4D","midnightblue"
"C2CD6","midnightblue"
"C6orf163","midnightblue"
"C9orf57","midnightblue"
"CALHM6","midnightblue"
"CAPN12","midnightblue"
"CASC9","midnightblue"
"CAVIN3","midnightblue"
"CBX7","midnightblue"
"CCDC13-AS2","midnightblue"
"CCL3L1","midnightblue"
"CCN5","midnightblue"
"CCNB1IP1P1","midnightblue"
"CCT6P4","midnightblue"
"CD177P1","midnightblue"
"CD19","midnightblue"
"CD200R1L","midnightblue"
"CD24P2","midnightblue"
"CD80","midnightblue"
"CDK3","midnightblue"
"CFHR2","midnightblue"
"CHL1-AS1","midnightblue"
"CICP13","midnightblue"
"CICP23","midnightblue"
"CICP27","midnightblue"
"CILP2","midnightblue"
"CKS1BP7","midnightblue"
"CLDN23","midnightblue"
"CLDN5","midnightblue"
"CLEC12A","midnightblue"
"CLEC18A","midnightblue"
"CNTN4-AS1","midnightblue"
"CPEB2-DT","midnightblue"
"CREB3L4","midnightblue"
"CRTAC1","midnightblue"
"CRYBB3","midnightblue"
"CTD-3080P12.3","midnightblue"
"CTDSPL2-DT","midnightblue"
"CYP2F1","midnightblue"
"CYP4F26P","midnightblue"
"CYP4F27P","midnightblue"
"CYYR1-AS1","midnightblue"
"DDX39BP1","midnightblue"
"DHCR24-DT","midnightblue"
"DICER1-AS1","midnightblue"
"DLGAP4-AS1","midnightblue"
"DNAH8-DT","midnightblue"
"DNAJA1P3","midnightblue"
"DNAJB8","midnightblue"
"DNAJC19P5","midnightblue"
"DNM1P38","midnightblue"
"DPP4-DT","midnightblue"
"DRD5P1","midnightblue"
"E2F6P1","midnightblue"
"E2F6P4","midnightblue"
"ECEL1P2","midnightblue"
"ECRG4","midnightblue"
"EDDM3CP","midnightblue"
"EDRF1-DT","midnightblue"
"EEF1A1P33","midnightblue"
"EFCAB15P","midnightblue"
"EID3","midnightblue"
"EIF2AP4","midnightblue"
"EIF4A2P1","midnightblue"
"EIF4EBP2P2","midnightblue"
"ELOCP19","midnightblue"
"ENPP7P12","midnightblue"
"EPN2-AS1","midnightblue"
"ERICH4","midnightblue"
"ERICH6B","midnightblue"
"ETDC","midnightblue"
"ETV5-AS1","midnightblue"
"EXOC1L","midnightblue"
"EXOC3L4","midnightblue"
"F11-AS1","midnightblue"
