"","004_Veh_1","004_Veh_2","006_Veh_1","006_Veh_2","007_Veh_1","007_Veh_2","008_Veh_1","008_Veh_2","C19_Veh_1","C19_Veh_2","22q001_Veh_1","22q001_Veh_2","22q002_Veh_1","22q002_Veh_2","22q003_Veh_1","22q003_Veh_2","22q005_Veh_1","22q005_Veh_2","1F3_Veh_1","1F3_Veh_2"
"KAZALD1",5.61507991897431,5.65920192513183,5.22930503496151,5.35432639024636,5.78509497468468,4.94955726170364,4.29923765811615,5.01249105645999,5.11653560475257,5.01790289171784,4.96298192065895,5.29055455393139,7.41446162841723,7.60606434871715,6.8741367111971,6.73993603742189,4.36097155467164,5.41884452174765,5.90926022428741,5.93944632860301
"KC6",2.87477569532525,1.86157213442221,3.74668529794966,4.46653230242374,4.13268652235504,4.38210572552974,1.86157213442221,3.51953307962705,4.7693221073915,5.08047487813333,5.70671862817352,5.3439703930275,5.05638928766047,4.72615883094289,7.28160528031276,6.89494663152508,1.86157213442221,1.86157213442221,5.39575554386986,5.07532277549517
"KCNA6",10.2571455556265,10.3794543192246,10.3926722581499,10.4435082157944,10.2216707138238,9.92780837497949,9.69001618173871,9.64252896874294,9.89353035370714,9.98269883658688,9.19407268739686,9.47165197506711,6.87352403838734,7.03094824193706,8.53653401611717,8.69858673357926,9.95236722022509,9.85882848628586,7.710526164308,8.09302609667917
"KCNC2",7.94930705867876,7.77654517805287,7.85540589961864,8.01885720690274,7.67716605736788,7.97208508619813,8.94481163186604,8.84371958135227,9.96920051517263,9.53843714678211,8.04120470211804,7.95021873951734,5.80360735132457,5.63944867800925,7.63764785924759,8.10006310587519,7.35878930303295,8.09656192857327,5.06168115463788,5.54237474200246
"KCNG2",5.46974917506917,5.52496615684144,4.76447015287749,5.35432639024636,5.5571216186969,5.27207850566062,4.61951085259894,4.74652777827346,4.68818477401018,5.14038721049737,1.86157213442221,5.23504752219319,3.3107359192416,3.45827416893817,4.20349958130088,3.23722852157203,5.26938622945758,4.89476800251528,3.51302525690774,2.70506832160776
"KCNH7",8.33865770100265,8.61166326811221,8.00038889569327,8.32700976233821,8.65525699468898,8.54955906272822,8.273793529549,8.55643789770449,6.77591911966535,7.44803766464265,8.00909811848287,7.8802093346322,4.43313226834273,5.06464578170159,6.39716816795521,6.0172995583504,7.94510072456259,7.68904402499055,6.31075358892856,6.5353377180422
"KCNH8",7.77574082545054,7.8128129416434,6.89899462086271,7.74888083426445,7.44781949220486,7.48295831068426,7.66932722294691,7.6619943090999,8.31710536974998,8.43601413690641,8.84710333498159,8.66859597332676,7.39750232736304,7.08431713312569,7.80447376965295,8.08120731331323,7.7467811086615,7.59592147499381,9.04203140516339,9.16824962989636
"KCNJ10",9.33716090330026,9.304382768957,9.0031144132508,8.74897586258365,9.3122851426477,9.11957650152031,7.30671550453052,7.94656353292005,6.86926113077501,6.17696402559994,6.73933294008858,6.56942123654668,4.43313226834273,4.31476859829435,7.16037976799253,7.16957795828718,8.548053237066,8.2470471083078,5.77537275434424,5.01887588175496
"KCNJ13",1.86157213442221,2.96516589599035,3.74668529794966,5.07186147830855,3.4710597330581,1.86157213442221,1.86157213442221,3.51953307962705,1.86157213442221,1.86157213442221,2.98530713906366,1.86157213442221,6.09492904960831,5.81454499586998,5.65933720761365,5.28500574246468,1.86157213442221,3.5714863399811,3.60279281967028,3.73385964809884
"KCNJ2",6.10216016427452,6.16627451558696,5.51522784512377,5.92047862350131,6.61985211804145,5.63382479343547,7.32825377934216,5.67692444058627,8.16356160900367,7.26042456304793,7.09813871309293,6.86984844669539,7.06834133134586,7.17566532257162,8.3390858102356,8.27950018725273,6.97892723549008,6.85856782112533,7.20063841514526,7.06968286207804
"KCNK12",10.0516696558665,9.90749855304426,10.1265929932512,10.0159915184039,9.28008124979891,9.39268978956565,9.48006853730239,9.57580655020037,9.98178317746429,9.77175982781563,8.42868614474991,8.63179314600104,7.0575826205025,6.86395874929917,7.795933031738,8.02706056149197,9.33922110217331,9.52182288639891,7.4672339224331,7.45330573151221
"KCNK9",9.80296985882071,10.0372861235884,10.1173500213174,10.4252669731558,10.0495075881266,10.108738376269,10.0665677251013,9.96763622167829,10.6072683777393,10.8424641135824,9.64629372018431,9.63463838375655,6.09492904960831,5.95911465631391,8.14765221233742,8.35365206610178,9.5705624066919,9.38010820383594,6.59475489723232,7.34967774610414
"KCNMB1",3.26775956974976,1.86157213442221,4.05961181012399,3.33254814535126,4.04360767711846,4.12494195878435,4.68913326815679,3.84565444469863,2.76237624735811,4.16029012081877,4.36010180341565,4.91916016811429,4.12701645629907,4.23880120405986,5.41195203212175,4.57362275646091,3.47848805030467,4.38999383179492,4.66186241156631,3.73385964809884
"KCNQ3",12.6651478204771,12.7191612050467,12.4494553383378,12.4141151098566,11.8360148381724,11.6573997071674,12.348108285296,12.3069303769997,12.4539511906791,12.5222577342987,11.8967690978257,11.9719996195541,8.19076449573789,7.9911417163754,10.6332556180262,10.5851144930282,12.6328155299756,12.5970134365454,8.82292596482742,8.96740795835953
"KCNQ5-DT",5.64244967653078,5.29641906042521,4.58839709494947,5.52640277254781,4.21614641891803,4.30173181492375,4.68913326815679,3.51953307962705,1.86157213442221,3.09822052092728,1.86157213442221,1.86157213442221,2.60862837482154,1.86157213442221,2.71815639974118,1.86157213442221,5.06411024926018,3.90530230775564,1.86157213442221,2.70506832160776
"KCNS3",5.43881498920281,5.21125832510905,5.51522784512377,5.65050711021906,5.04127668210605,4.4579855140737,5.89259079027892,4.88581821314779,5.96962821992701,6.23259812760792,5.99696733146833,5.29055455393139,6.52069498092301,6.24867360662333,6.21661456593713,5.61567711234931,5.36184537615287,5.02919096028754,5.68484603770755,5.3509357392194
"KCNV1",8.69454823369495,8.98973926490801,9.78181321360535,10.0528028300943,10.1265598344188,9.87669744927811,8.62641293021951,8.53057130174854,7.66746264956591,7.72464003707088,6.98377718342601,6.81457104662489,6.32801646015314,5.43982712330854,7.19977446417412,7.23930371853539,9.47114915629324,9.39553675564999,7.04260179751546,6.86327686501827
"KDR",3.67461448710858,2.96516589599035,4.87056995912661,4.15779215361795,5.12750066609822,4.12494195878435,2.99941009711087,5.01249105645999,4.98776455608989,3.89670317987127,5.21150755348019,5.39544920884605,7.58892405788719,7.77457068531033,4.25618809845582,3.90043410937111,4.75657146336192,4.9635876111599,6.19772841828476,6.42144418200101
"KHDC1",5.69566366861008,5.92179522835631,5.3794473015519,5.9688590366446,5.1687142857028,5.42797462975471,5.70701051080458,5.59899779232119,4.7693221073915,5.58916667487468,5.01631789106694,5.05412289457496,3.78479996829456,3.30301016877059,3.96891110163917,4.65929424057656,4.75657146336192,4.9635876111599,3.05942929436852,4.17298814396744
"KIAA0408",3.88529795778865,5.25447846718936,4.45714412603889,5.79185338475107,2.90989998402738,3.18543597593119,3.87775238212041,3.31543088512587,3.58776197518538,3.56398685329445,1.86157213442221,3.58809687424536,2.90689580647874,3.01792006889963,2.71815639974118,3.10070212037968,3.9319748168391,3.10394180280492,2.90604252284355,2.88765331047169
"KIF19",4.66797405587505,4.4790567041923,3.62234802965016,5.31726227480715,3.4710597330581,3.92077960359113,2.99941009711087,4.10461252065807,4.18996339723093,5.30624805445161,4.90753951109703,3.58809687424536,5.95084161876791,5.78896396620735,5.1933178416801,4.52870348087859,4.88779384495772,4.38999383179492,4.62272567276316,4.89869090112117
"KIRREL2",8.21263239340544,8.05005317345928,8.4424147901068,8.0914355430938,8.79204668682343,8.16586434602718,7.26264854108893,7.70888891067356,8.03259802413655,8.0599726893509,9.51985936289072,9.56941349587018,8.66813275651917,8.76059089126901,9.3333051318096,9.17292616543716,8.2390939017747,8.30048313682345,9.96285157737485,9.98087096086756
"KLF2P1",6.83947754542886,6.50510102620653,1.86157213442221,2.62055247969048,3.3147488418031,1.86157213442221,5.41481792892373,5.3832202132105,4.5100729285424,4.38005243543913,4.44167515647511,1.86157213442221,1.86157213442221,1.86157213442221,2.71815639974118,1.86157213442221,2.70111607306499,1.86157213442221,2.72038853136746,1.86157213442221
"KLF2P2",3.55404513281491,3.19808177902252,3.74668529794966,3.75421263746753,3.13244886287869,3.92077960359113,5.14799650350519,4.32090973308547,3.76713907378889,5.08047487813333,2.66595318552612,3.37698747078912,1.86157213442221,1.86157213442221,2.90336401116473,1.86157213442221,3.03322523226634,3.5714863399811,1.86157213442221,2.70506832160776
"KLF2P3",2.87477569532525,3.38836742604711,2.61719211157566,1.86157213442221,2.61081991024498,3.80516031746851,3.99648964568891,3.98158747068644,4.41153332609551,3.35532442302214,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.47164899346121,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221
"KLF4",5.93554469761103,5.12064261882694,5.06132788538958,5.07186147830855,6.15450804230372,5.75621426603975,4.68913326815679,5.18338911429761,6.27315756343142,5.08047487813333,6.36563281971149,6.00359745734246,5.75095896730848,6.22982056983603,6.25458651971395,7.09630568098676,5.44865156634631,5.60131882752222,5.62764194543589,6.16237994261388
"KLF5",7.2733138887904,6.70379527406801,6.5828646559089,6.18893597538336,6.36257005865102,6.46019301562555,7.00619727771388,7.11147789804993,5.96962821992701,6.08924796536843,7.07349809692789,6.77650399817923,8.57319084929311,8.44300574423766,8.16764927995148,7.84677732908377,6.23732594124825,6.21785730789198,6.82339359077447,7.11697282627247
"KLF8",8.85151092001773,8.78229483415576,9.36626971375375,9.22648166463439,8.40946637239103,8.43568781338135,9.37538474643261,9.38979629109882,8.87102011110336,8.93977134314563,8.95551676814661,8.93773946015268,5.14122693674505,5.18799010313831,7.09222945145696,7.19085222173765,8.73109753418709,8.63803678337642,5.17311574723122,6.50515965720978
"KLHDC7B",5.64244967653078,4.74772768487745,5.93324168117871,6.24887598275791,6.11321196581516,5.23027244322566,4.61951085259894,5.59899779232119,5.05362116743015,4.73530647705958,7.12236496257394,7.59344895884344,5.90342605095201,5.94760921057734,6.44171608669523,6.00129187086153,4.61166897849242,3.90530230775564,6.42671567793544,6.20058095171244
"KLHL14",10.3394999604523,10.2689541567786,11.3356797415709,11.2715603885733,9.73683690128225,9.57129667449126,9.3200491192345,9.36073232131357,8.2631435794388,8.30621358512822,8.46227171807351,8.67894087582835,7.52008500250217,7.44815851993258,7.65191705999895,7.69131202822439,10.1093893668701,9.88311117115614,6.89755592752201,6.93290090473472
"KLHL30",3.78437511717304,3.93882572321297,2.61719211157566,1.86157213442221,3.60878899762957,1.86157213442221,1.86157213442221,1.86157213442221,3.11636969459678,1.86157213442221,1.86157213442221,1.86157213442221,7.54339850925575,7.31611393167193,6.19073031912615,6.71076046103229,1.86157213442221,1.86157213442221,5.95640711686898,5.54237474200246
"KLHL30-AS1",2.87477569532525,2.96516589599035,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,4.21033684819976,3.12199852420553,3.05639652546326,2.75080785178246,1.86157213442221,1.86157213442221,3.51302525690774,3.28500520967277
"KLHL31",4.14786047181978,3.19808177902252,4.52433913972675,4.39570036609216,4.29469826073991,4.30173181492375,5.28767493777684,5.01249105645999,4.7693221073915,3.56398685329445,1.86157213442221,4.19038085985497,8.09673651066834,8.1371112936833,9.17109576124154,9.00102607740995,4.26597342550583,4.74605306469801,5.5058561022093,5.90897423902436
"KLHL38",2.87477569532525,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,5.54972219202508,4.6121626585724,4.40290535536824,3.10070212037968,1.86157213442221,1.86157213442221,3.51302525690774,3.03860242062525
"KLHL40",2.87477569532525,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.99941009711087,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,8.26040248644128,8.3172145074022,6.88223363039776,6.66078038448043,1.86157213442221,1.86157213442221,6.90556526413453,6.35529451979946
"KLHL41",4.95969636878001,4.55129037283441,4.70822768025887,5.19987667844913,5.04127668210605,5.4644157630403,3.87775238212041,4.74652777827346,4.68818477401018,4.88372670280201,4.36010180341565,4.76980014081621,10.4708041126693,10.6736404994078,10.0939906290187,9.93310301851963,4.36097155467164,4.8223902488905,8.29883194376142,8.52464741912058
"KRT17",4.06606341071091,2.96516589599035,1.86157213442221,2.62055247969048,4.04360767711846,4.21625877286451,3.87775238212041,1.86157213442221,4.41153332609551,1.86157213442221,3.7252101089536,4.19038085985497,6.74526595405869,6.70261086531748,4.69409369071716,3.90043410937111,3.27865183611889,1.86157213442221,5.17311574723122,4.69650976450431
"KRT40",3.0906411623861,1.86157213442221,2.91863216150082,1.86157213442221,2.61081991024498,1.86157213442221,2.67629155461446,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,4.53217560897831,4.15826451326397,4.65607736305005,4.95726573877988,1.86157213442221,1.86157213442221,3.97373236338144,2.88765331047169
"KRT5",3.26775956974976,1.86157213442221,2.91863216150082,1.86157213442221,1.86157213442221,2.95450546723471,3.74681550138637,3.51953307962705,3.58776197518538,1.86157213442221,4.18050349812094,1.86157213442221,5.2212559611398,5.20753985296526,3.68201195479349,1.86157213442221,3.03322523226634,3.10394180280492,3.05942929436852,1.86157213442221
"KRT80",3.55404513281491,4.32200057132343,3.14283125623236,3.33254814535126,3.8447798442035,3.37419724610262,3.99648964568891,4.10461252065807,4.7693221073915,4.56911461578719,4.18050349812094,4.19038085985497,4.84443376443127,4.67033324161454,4.57675795859662,4.73997047658725,3.47848805030467,4.57950262671659,3.97373236338144,4.27549174146441
"KRTAP19-1",1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.95450546723471,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,3.9727979075148,3.58809687424536,2.60862837482154,3.93238471344846,3.05639652546326,3.35824656727313,1.86157213442221,1.86157213442221,2.72038853136746,1.86157213442221
"L3MBTL2-AS1",3.97882821021766,4.40279492244216,4.96918562140917,4.53387326011404,4.90114366049478,4.78491927354906,5.28767493777684,5.67692444058627,5.2900357782525,5.01790289171784,6.21583701254649,6.45351048929857,4.79263487086535,4.6121626585724,5.31891362167929,4.52870348087859,5.31636879341449,6.07144865983689,5.5881911402441,4.83449875463577
"LAMA2",7.24693848545915,7.30248406788692,8.12686321508069,8.31773140500859,7.6121098921106,7.60147545305102,5.41481792892373,5.98297925671489,6.73681907947925,6.28615693036494,5.76966987966054,5.39544920884605,9.31619958299666,9.35064702729307,8.75271868393568,8.69858673357926,6.11058744554554,6.29903273773457,8.39292128492417,8.69004015808762
"LAMA4",9.12918331414196,9.04870055991877,9.26945241491584,9.06675070134953,9.72321393611714,9.71526864488766,9.24846012571162,9.12180446728139,9.56043005704593,9.15614412421161,9.34572378107335,9.33115179086778,10.2124770013038,10.216336460512,10.0596282577775,9.9414898056105,8.32132938790938,8.11904526505239,9.43102032602542,9.64549823613908
"LAMP5",9.94502357610639,10.0434025547075,10.5083087764371,10.5132350949088,10.2228813039669,10.1620412627544,8.95868172216828,9.15604203269793,8.07236643351508,7.70514833124643,9.23350603402007,9.05357149531835,7.220765796455,7.42352796199611,7.57911539889488,7.3187517403978,9.65679347057039,9.33600920970586,7.37222205291791,6.88686089778363
"LAPTM4A-DT",3.41985288955845,2.96516589599035,1.86157213442221,1.86157213442221,2.61081991024498,1.86157213442221,2.99941009711087,1.86157213442221,1.86157213442221,1.86157213442221,3.9727979075148,3.92433513697872,3.12887590382342,1.86157213442221,3.5090326432312,3.10070212037968,3.03322523226634,3.90530230775564,3.05942929436852,4.27549174146441
"LBHD2",3.26775956974976,3.69426224034053,3.32640663994553,3.6294875066037,4.63097835252075,2.95450546723471,4.20578015978969,4.32090973308547,3.92395158073012,2.74897658926103,3.7252101089536,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,3.10394180280492,1.86157213442221,1.86157213442221
"LDAF1",9.9243790002057,9.82646441493003,9.76330817227824,9.71047349443367,10.283311982355,10.0020015735851,10.0374568777264,9.94822954918808,10.4486263891034,10.3550785051573,7.82216986054619,8.04124790023079,7.81007133910558,7.55027992636685,7.98436938793053,8.07359542192011,9.50169898864472,9.50769387023074,8.10393873352067,7.73882748566961
"LDB3",4.7721452777364,3.69426224034053,4.23300029841208,5.02647104460208,4.21614641891803,4.12494195878435,4.46873782140818,3.69337762747824,4.91866923199599,5.25309087439264,5.99696733146833,4.91916016811429,8.78028099187472,9.00558958326528,8.73719198949117,8.91420594888405,4.05297630630301,5.46670148064041,6.98330008718743,7.01366515916709
"LDLRAP1",5.30787278218687,6.86459038702237,4.31191696917263,5.65050711021906,6.39736296218006,5.99842312903407,5.83336573314087,5.42907197395063,5.93541933058753,5.01790289171784,6.4253400412619,6.30082858250011,6.77841753696903,6.75623560567331,6.75572178108057,6.49949389240231,6.63713489212046,6.10194985884185,6.96808515918938,6.65925315395865
"LEF1",8.84859180338552,9.02416783024721,8.49230358922173,8.48040589662002,8.91996979803179,9.07930742438786,7.8587998144286,7.89071575641473,6.65528043856003,6.33779033256056,8.77257099441349,8.7195941722612,8.18583562980495,8.16213396084233,8.30639005696746,8.21523143297788,9.66581434230287,9.76453902455999,9.56840979174776,9.2507737522946
"LEFTY2",3.78437511717304,2.96516589599035,1.86157213442221,2.92323531656931,1.86157213442221,3.37419724610262,2.99941009711087,1.86157213442221,1.86157213442221,1.86157213442221,3.58017609700651,4.19038085985497,3.53739614385289,4.02746552404703,3.5090326432312,3.23722852157203,4.05297630630301,1.86157213442221,2.90604252284355,3.28500520967277
"LFNG",9.52987271912946,9.62300732643416,9.3993307957564,8.98119249002409,9.86487662766509,9.97717031053413,8.77882698395162,8.61668837334437,8.36272060185933,8.47680888894989,10.4156625464282,10.542834116997,9.37907891661217,9.45353941934723,9.32145488844836,9.36909702820088,9.29047767239802,9.622286524338,10.5519854943845,10.410130125153
"LGALS1",8.74565436200954,8.6157740799543,7.81676221483505,7.74195950670819,8.5434170118971,8.67453393669835,8.93432083822177,8.41090193517836,6.09884112126184,6.79082506825392,7.03572843198381,6.73740289227141,10.2088377267799,10.1270327325803,8.96374157285509,9.0050328463247,7.7552603305099,7.99486808823059,8.29579042318861,8.22830862967665
"LGALS3",6.04192540048767,6.6725271282313,6.50387846403804,6.71307725696493,6.21430631751575,6.49565280000734,7.19391356708926,6.74798704236761,6.86926113077501,6.75332708552193,6.44470375881791,6.54697440182747,7.76120023600531,7.84426137403583,7.43802255609576,7.19787440961719,6.0838390412989,6.68842845176862,8.10393873352067,7.4159881910089
"LGI1",9.5569495407693,9.45651919045739,9.26228176087398,9.34081042341688,9.14099654551502,9.48805511191123,10.0982387553331,9.90660544688414,11.025024911382,11.0459222449368,8.24791905275868,8.43832291129356,8.09410814728091,8.24410313968956,8.47367397055302,8.45672557897968,8.93886787189981,9.29710653802326,6.59475489723232,7.46900787767607
"LGI3",9.26236430286046,9.17106845015107,9.47778176795271,9.27042354359677,9.37243303809841,9.37853658174032,10.3293116800428,10.5689447255125,11.6072968895774,11.5856083732782,9.17972397408026,9.21865984457889,7.04129237825481,7.09994973288993,9.41224225816698,9.42399685949723,8.79827148334088,9.01491294798993,7.12034970924053,6.27406267733673
"LGR4",9.95319939121715,9.92250960516906,10.1757612673415,10.277581793805,10.4024238889448,10.5902294130862,9.78648876925045,10.0627425728904,10.9797426670898,10.9785366354439,11.8544878392452,11.4858278981117,10.7590619973572,10.7345384431772,10.4717680088197,10.6758726858276,10.4231196545289,10.103922087163,11.8438005646089,11.8295002706554
"LGR5",4.66797405587505,5.62680841008419,6.34975314123047,5.3904476943789,4.68937494499696,5.78524129522391,5.92130927271779,5.85495710258576,6.37862343282962,7.0753795496941,6.67523923531005,5.67044271231368,7.46417418468184,7.1205327836644,6.21661456593713,6.356026635597,5.68122368545511,5.83756962966346,7.68284932954065,7.3037128441905
"LHFPL5",4.95969636878001,6.55740603309574,6.33156158363553,6.37971364092203,5.20876021794445,5.9221500461083,6.00416409632496,5.7863802658974,6.65528043856003,6.91487269121354,4.59152291639038,4.76980014081621,4.36286878986276,4.07252483829959,4.93457854785375,4.38436648442556,5.71655068696366,4.66528070022913,4.26145090721192,4.3239498151106
"LHFPL6",9.64201744478631,9.61070249953506,10.157841010137,10.0982116368006,10.6017006239099,10.5644133919749,10.6615870043488,10.5158851361825,10.3774023802733,10.3009377353539,10.9294070306011,11.0675849655578,11.6526765508027,11.703615491903,10.6296563678421,10.6129464290928,10.0810094164267,10.111416079468,11.3557109766697,11.3902262562357
"LHX6",3.55404513281491,2.96516589599035,4.05961181012399,3.33254814535126,1.86157213442221,1.86157213442221,11.5416837011973,11.5103230634293,4.41153332609551,3.09822052092728,4.51864410870397,2.76256528374196,4.76599554568624,4.80590555838111,4.65607736305005,3.90043410937111,3.03322523226634,3.90530230775564,3.68633399263399,3.73385964809884
"LIN28A",3.67461448710858,3.19808177902252,2.91863216150082,1.86157213442221,1.86157213442221,1.86157213442221,4.38663075007015,1.86157213442221,3.58776197518538,3.09822052092728,4.51864410870397,3.92433513697872,5.24057536804058,5.40647181360122,6.35119527602954,6.00129187086153,3.47848805030467,4.57950262671659,4.80822150195179,4.06191720134487
"LINC00052",1.86157213442221,1.86157213442221,1.86157213442221,4.0680323050675,1.86157213442221,2.64340363334971,1.86157213442221,3.84565444469863,1.86157213442221,3.09822052092728,1.86157213442221,3.11662558371532,6.43175778341206,6.04797711741609,3.68201195479349,1.86157213442221,1.86157213442221,1.86157213442221,4.80822150195179,3.6566163395087
"LINC00462",1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.99941009711087,2.72402918330773,4.41153332609551,1.86157213442221,4.27330052300768,4.98826111734134,3.94267703214703,2.76653522865393,1.86157213442221,1.86157213442221,1.86157213442221,4.16965793462352,5.27640406839716,5.92429131318015
"LINC00472",6.52491299122374,6.57442672521164,6.71495358295078,6.14753886441113,6.09210949942866,6.53025919202823,5.45479077455325,5.7863802658974,5.34344807384909,5.75072712995514,6.70764285149245,7.29016403561083,7.03032896289063,7.20004475160067,7.34153469036426,7.3122958193135,7.35878930303295,7.1336516441002,7.80769137196501,7.71268929863121
"LINC00574",5.93554469761103,5.41527985887575,5.72556175707785,5.87040675112806,4.94942543661061,5.4644157630403,5.37368876565301,6.4713282844468,6.59094358216578,6.02764178044524,4.27330052300768,3.76750074635519,2.77161878308909,2.60441198318544,4.20349958130088,3.35824656727313,5.00776085925828,4.28433199946083,2.90604252284355,3.6566163395087
"LINC00702",3.26775956974976,1.86157213442221,1.86157213442221,1.86157213442221,2.90989998402738,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,3.92433513697872,3.3107359192416,2.90111450799947,4.20349958130088,3.56724027817978,1.86157213442221,1.86157213442221,3.41583627319122,2.70506832160776
"LINC00847",7.28199949580809,6.77911686772414,6.95941083282645,6.93580391246763,6.70558992770447,6.67644346539515,6.88057747826042,7.11147789804993,5.78977463132093,5.6722303821689,5.34203435069067,5.39544920884605,2.60862837482154,3.59512679545835,4.69409369071716,4.92331364976141,6.05658235693414,5.64350789167709,3.41583627319122,3.16912013437728
"LINC00926",4.82144480845323,3.93882572321297,4.05961181012399,2.92323531656931,3.8447798442035,3.92077960359113,4.46873782140818,3.06437457072739,3.58776197518538,3.56398685329445,4.90753951109703,4.51052600980811,4.56366148278414,3.52868020585158,3.7600929031541,4.33264046710419,5.00776085925828,5.2647693621414,4.31222056038117,3.6566163395087
"LINC00957",6.83947754542886,6.71917822670389,7.58345011360212,7.85532897288059,6.19464903490798,6.85078315574119,7.40119972201847,7.19293582802287,7.47907299224312,7.72464003707088,6.34516617438722,6.37919612592303,4.94260728217248,4.35120481154355,5.98010853617097,5.57288571382758,6.46150015246694,7.16281487995662,5.34921196830431,5.39575985155194
"LINC01018",4.36685755497776,5.29641906042521,6.25640048731404,5.94487304035242,5.1687142857028,4.78491927354906,4.87923531087384,5.95203029974991,5.75092315858561,4.81148946216016,3.85502608701872,4.60246417432999,2.39273714744947,1.86157213442221,3.30601675883791,3.23722852157203,4.53309151566858,5.64350789167709,2.47326132616233,1.86157213442221
"LINC01060",1.86157213442221,3.19808177902252,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,7.15795723668334,6.94039801663705,5.24057536804058,5.48843816524313,6.15100722862293,6.00129187086153,1.86157213442221,1.86157213442221,5.46283261885241,5.39575985155194
"LINC01088",4.55532337877329,3.82245457686131,4.96918562140917,4.71813655081705,3.94801918750923,5.78524129522391,4.46873782140818,4.81791018324294,4.18996339723093,3.89670317987127,4.84981224391857,4.84647490912287,5.79062583894272,6.01529580573278,5.41195203212175,5.20289243380506,5.22079264702484,5.02919096028754,5.34921196830431,4.37072936541493
"LINC01106",6.58235075013343,6.45082157062781,7.35975239568263,7.31745807930627,6.55971685583597,6.56405242529723,7.43136644478673,7.39001823272883,7.88854254004412,8.1635659670668,6.14652491635715,6.71744666688181,3.9912603637939,2.76653522865393,6.02478014883673,5.83053427684445,6.69121774246898,6.56268911947813,4.03652508799128,4.76721327979779
"LINC01109",3.97882821021766,3.38836742604711,4.23300029841208,4.39570036609216,3.3147488418031,3.18543597593119,3.74681550138637,1.86157213442221,3.92395158073012,4.56911461578719,4.18050349812094,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.70111607306499,1.86157213442221,1.86157213442221,2.88765331047169
"LINC01123",6.96348918872637,6.97119322188228,7.63619329891053,7.5412964562534,6.95930459064635,7.15770357431796,7.32825377934216,7.35506002468334,7.91503240061543,7.74387175310238,7.11030275961738,7.758654808023,3.3107359192416,2.60441198318544,5.0841395082741,5.59444186568466,6.46150015246694,6.66822022374238,3.60279281967028,3.6566163395087
"LINC01173",3.0906411623861,1.86157213442221,3.48375276061893,3.33254814535126,1.86157213442221,2.95450546723471,2.99941009711087,4.50726680681734,3.92395158073012,3.09822052092728,5.21150755348019,4.51052600980811,4.59444303060426,4.15826451326397,3.68201195479349,3.97159177588837,3.47848805030467,4.04414638593932,4.20868569117484,3.48558256695104
"LINC01238",5.16360177837464,5.52496615684144,4.76447015287749,4.46653230242374,4.68937494499696,3.67783828327156,4.61951085259894,5.01249105645999,3.76713907378889,4.2746582129558,4.18050349812094,4.19038085985497,3.02428896714928,2.60441198318544,3.41203763338023,3.46744292126905,3.79840333882671,4.48802554404552,3.51302525690774,3.16912013437728
"LINC01305",3.26775956974976,4.32200057132343,3.62234802965016,3.14830248930494,6.1340085511545,5.42797462975471,6.35897090714268,7.05449593351763,2.76237624735811,4.16029012081877,2.98530713906366,1.86157213442221,3.02428896714928,1.86157213442221,1.86157213442221,3.35824656727313,3.47848805030467,1.86157213442221,1.86157213442221,3.57415376587217
"LINC01310",6.35399510641191,6.95829149018344,7.34171482947483,7.00685353312117,6.83802871541736,6.18396341032719,5.49367137937642,4.95058343638735,5.58400387017654,5.78841597550899,6.19310281182576,5.29055455393139,3.02428896714928,3.30301016877059,4.53531821734857,4.38436648442556,6.23732594124825,6.94506715499842,4.77305015851296,3.87532861044043
"LINC01346",1.86157213442221,3.38836742604711,3.32640663994553,2.92323531656931,3.3147488418031,3.37419724610262,3.99648964568891,4.67128210951736,5.11653560475257,5.63130271217977,3.7252101089536,2.76256528374196,1.86157213442221,2.60441198318544,2.71815639974118,3.10070212037968,3.03322523226634,1.86157213442221,3.05942929436852,1.86157213442221
