"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"THBD",4.78455094647584,-5.80916419084689,1.72719596538795,-3.36334979195142,0.000770027279361766,0.00216374381991455
"GUCY2F",13.5187650266824,2.74173671655349,0.815580622318128,3.36169918892953,0.000774644626422558,0.00217546478708072
"BOLL",13.9997762122344,2.81121036405439,0.83653044029942,3.36055955483004,0.000777847589688251,0.00218420821510756
"AIPL1",8.87038666271098,4.59843969183252,1.37038398007583,3.35558482782181,0.000791973639518102,0.00222054982506099
"ACSM2B",4.94267700022075,5.66175461959235,1.68823504627222,3.35365305446894,0.000797522928550214,0.00223482404826012
"SAP18P3",16.5991174801136,2.65958089694015,0.793474698808213,3.35181562932605,0.000802834654372037,0.00224867484697289
"LDHC",4.86254442126843,5.64020372850957,1.68323512912787,3.35081155978008,0.000805751125125991,0.00225606613835805
"STMND1",4.62607635791527,5.56645234897796,1.66121664150687,3.35082866972047,0.000805701344503096,0.00225606613835805
"GPRC6A",4.7914085264046,5.61681830822655,1.6775041827907,3.34831851142237,0.000813035122568781,0.00227489354584255
"OR6J1",8.44831930745517,4.49538151425817,1.34423952533974,3.34418191811614,0.000825256033840114,0.00230670556197291
"MORC1",4.44278550037745,-5.70177035222144,1.70565949633666,-3.34285381371103,0.000829215706977794,0.00231697654910985
"FAM237A",11.8488924896135,2.87736691066189,0.860843454376438,3.34249728685705,0.000830281669691906,0.00231968920252413
"CLEC3B",18.6128896773498,2.28853116260274,0.685168327617464,3.3401006298126,0.0008374803798316,0.00233819381896875
"MIR663AHG",6.74163797211422,5.11154799948799,1.53171193439941,3.33714707360575,0.000846431448602626,0.00236156214439057
"GCGR",9.64727508303314,3.64209295778932,1.09206699061162,3.33504536727142,0.000852854840747298,0.00237866697862052
"FOXA3",4.7735335517824,5.61183429274951,1.6831589618089,3.33410831661345,0.000855733270742528,0.00238587634159455
"FAM90A25P",24.6385085400655,2.10662713818376,0.632626326059378,3.32997071321062,0.000868551190849739,0.00241912441572976
"ZNF705EP",13.5943323977486,3.33154820667454,1.00117254630381,3.32764638720284,0.000875829605870114,0.00243856085992065
"CICP5",14.7457778509708,3.05650074199437,0.918726275380824,3.32688943801832,0.000878212102948754,0.0024446360879206
"LINC01934",19.0625678375231,2.32524194168124,0.700057433879604,3.32150167850533,0.000895344438589768,0.0024889166687602
"RDM1",20.5511325342731,2.41776452003104,0.728016514148498,3.32102977479694,0.00089685968895674,0.00249284461196343
"H2AC19",8.54647355806951,3.90595763128259,1.17883140518139,3.31341497530053,0.000921641243533376,0.00255589818014454
"EAF1-AS1",16.5290539726639,2.37346878559168,0.717123419313538,3.30970753662413,0.000933935004715232,0.00258851918665077
"DIAPH3",13.2061647900779,-2.62000489402483,0.791663226481957,-3.30949424753222,0.000934646866234659,0.00259019776000607
"MRGPRD",8.17029907232289,4.47362954745717,1.35240138333455,3.30791553645616,0.000939931533545666,0.00260425121033073
"IL25",4.59494755575021,5.55762002547313,1.6804956119469,3.30713153070032,0.000942566233487088,0.00261066112744316
"LRRC69",10.9187408776654,3.19942204222911,0.9675925309613,3.30657992889888,0.000944424023797275,0.00261491557440667
"LINC00303",4.59794896856893,5.55842808950474,1.68215707409218,3.30434545923988,0.000951984453981453,0.00263405412584836
"VN1R48P",17.5808068250413,-2.24468459331671,0.6799030195743,-3.30147760591231,0.000961770121396895,0.00266022451501975
"H2AC20",12.2763785373359,2.9319769381825,0.888265305695179,3.30078966203444,0.000964131332034652,0.0026664530555432
"HHIPL2",18.8341654045503,2.10503806542292,0.638446627858333,3.29712457325409,0.000976801661338025,0.00269843395725626
"METTL21C",4.98824860941927,5.67738780141709,1.72217989401631,3.29662877910902,0.000978527428442591,0.00270228290409868
"IFITM3",17.6964685574166,-2.43582599434436,0.738991536284974,-3.29614870366397,0.000980201171790543,0.00270629203607712
"OPLAH",13.7664367145357,2.61150690493937,0.793517442583508,3.29105167044206,0.000998135777738711,0.0027536259937571
"STEAP1",15.511796657886,2.38618085262547,0.725476633341617,3.28912158291644,0.00100500599546272,0.00277132506009637
"SYP-AS1",15.2837593331967,2.49005967769304,0.757164098291425,3.28866580350544,0.00100663473563309,0.00277550244534729
"TEX29",12.6444458083824,3.00361235913288,0.914407613334357,3.28476306991836,0.00102068163211611,0.00281105382969105
"PARP12",23.433745373292,2.41329660255567,0.735194973560536,3.28252598201007,0.00102881504202709,0.00283153497626194
"COLCA1",7.35921139581997,-4.52820520823816,1.37982429593639,-3.28172595711919,0.0010317382344328,0.0028389393558222
"IFIT1B",4.48630847509125,5.52175806310621,1.6840610523224,3.27883484716391,0.00104236619229577,0.00286591931670675
"H2BC14",6.31542819138287,5.01455414625182,1.53266563356933,3.27178611982951,0.00106870390257805,0.00293568483017777
"CAPN12",14.731892126235,2.58628404950187,0.790590056057206,3.2713338976208,0.00107041447823595,0.00293972131204652
"CLCP2",7.93214452356406,4.42771050384734,1.35466911545255,3.26848117620826,0.00108126369601312,0.00296817962578156
"SLC16A13",21.2729276949426,-2.17509473960451,0.666584772655466,-3.26304294491998,0.00110222815962663,0.00302198661734134
"DQX1",24.1577752325416,2.00448537562398,0.614901214212638,3.25984943482452,0.00111471372306603,0.00305454102241721
"KIF25",11.9191860646513,-2.74911533129633,0.845504646563134,-3.25144911086074,0.00114818328170575,0.00314162324930419
"C5orf64",15.0891307106061,-2.55226020866427,0.786184306999838,-3.24638915574894,0.00116878952216348,0.00319513691326269
"FRMPD2",8.87979625707943,-3.74425505418562,1.15448726862195,-3.24321900808396,0.00118187325015731,0.00322800869108721
"CXCL13",7.79706453896443,4.40145659202521,1.35857239879944,3.23976594542531,0.00119627851099309,0.00326515869864923
"DENND6A-AS1",8.01445445839486,4.41709386967475,1.3636863272939,3.23908349102541,0.00119914465705147,0.00327151673136723
"LRRC37A15P",16.4954082993683,2.38151200345975,0.736802389443738,3.23222622182009,0.00122829773775824,0.00334655888278258
"PPP1R27",10.1377038161969,3.38408401020503,1.04709002736931,3.23189403179317,0.00122972650147206,0.00334970300065823
