"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TTI12",2.00479416475868e-09,0.290120864408844,0.29,0.153,7.73970835246736e-05,"7","TTI1"
"LYRM43",2.00700241953596e-09,0.184966304513075,0.574,0.36,7.74823354086053e-05,"7","LYRM4"
"TSC22D21",2.0215169399965e-09,0.400241561680132,0.571,0.37,7.80426829855049e-05,"7","TSC22D2"
"ENSG000002335381",2.03188705880721e-09,3.1840629634305,0.03,0.005,7.84430317923113e-05,"7","ENSG00000233538"
"PSEN23",2.04754697457132e-09,0.459713789953168,0.165,0.072,7.90475985003002e-05,"7","PSEN2"
"GNL3L1",2.05014663131764e-09,0.146776379578495,0.317,0.169,7.91479608486486e-05,"7","GNL3L"
"A1BG1",2.05680007581919e-09,0.237418018300609,0.574,0.362,7.94048237270757e-05,"7","A1BG"
"AURKA1",2.05957556149092e-09,0.431961586144276,0.145,0.06,7.95119741269186e-05,"7","AURKA"
"TCF15",2.07782497959789e-09,1.58412334951375,0.03,0.005,8.02165111623562e-05,"7","TCF15"
"HOXB6",2.07895421930194e-09,4.11722251348667,0.01,0.001,8.02601065903705e-05,"7","HOXB6"
"FAM43A1",2.07911095636902e-09,1.62804698634009,0.063,0.017,8.02661575815824e-05,"7","FAM43A"
"CASP63",2.11100206708841e-09,0.515765102964444,0.254,0.128,8.14973458020151e-05,"7","CASP6"
"NLRC41",2.12819233296507e-09,0.338357509413235,0.122,0.046,8.21609932064495e-05,"7","NLRC4"
"PHB13",2.14314864120392e-09,0.185347403268769,0.719,0.48,8.27383964423184e-05,"7","PHB1"
"E2F22",2.16013200574254e-09,1.29348390461496,0.056,0.014,8.33940562136964e-05,"7","E2F2"
"CBFB2",2.18016365462159e-09,0.124073736313583,0.347,0.187,8.41673980503212e-05,"7","CBFB"
"CHAF1B2",2.18166611462398e-09,0.352841472711944,0.152,0.063,8.42254020211734e-05,"7","CHAF1B"
"ENSG000002235232",2.20590127750244e-09,1.22909184408293,0.066,0.019,8.51610247192593e-05,"7","ENSG00000223523"
"BVES-AS12",2.21849204514578e-09,0.711130005324284,0.043,0.009,8.56471038948979e-05,"7","BVES-AS1"
"SMAD63",2.25243391057793e-09,1.63181159781128,0.04,0.008,8.69574635517717e-05,"7","SMAD6"
"IRF4",2.2691424837695e-09,2.28671766880623,0.02,0.002,8.76025147284054e-05,"7","IRF4"
"SLC2A4",2.27167021567736e-09,2.79128607958277,0.013,0.001,8.77001003464401e-05,"7","SLC2A4"
"FGF10-AS1",2.29163070628511e-09,2.41282397255365,0.013,0.001,8.8470695046843e-05,"7","FGF10-AS1"
"TTC39A-AS12",2.29853042004289e-09,1.46728407264061,0.043,0.009,8.87370653961757e-05,"7","TTC39A-AS1"
"FBXO322",2.40797873897541e-09,1.15756001413061,0.165,0.073,9.29624271968847e-05,"7","FBXO32"
"NCAPH1",2.41884108732697e-09,0.732552841004817,0.125,0.049,9.33817790173449e-05,"7","NCAPH"
"TOB13",2.52556588996398e-09,0.289615335614029,0.36,0.2,9.75019967479495e-05,"7","TOB1"
"MRPL123",2.53071586173823e-09,0.2671091270703,0.479,0.289,9.77008165582662e-05,"7","MRPL12"
"FPGT2",2.60488887760085e-09,0.328265228818093,0.172,0.075,0.000100564340008658,"7","FPGT"
"RASGRP23",2.63533753894054e-09,1.17203368059065,0.116,0.044,0.000101739841028338,"7","RASGRP2"
"DHFR3",2.67336441519193e-09,0.313262921806349,0.297,0.158,0.0001032079066129,"7","DHFR"
"SNHG72",2.68479527437346e-09,0.182587280584895,0.752,0.504,0.000103649206362462,"7","SNHG7"
"NFYA2",2.8293781734491e-09,0.298135481725818,0.182,0.082,0.000109230973764176,"7","NFYA"
"SH3BP21",2.87184885094715e-09,0.597628121199046,0.152,0.064,0.000110870596739666,"7","SH3BP2"
"TRIM53",2.87556587335882e-09,0.434598668168123,0.211,0.102,0.00011101409610689,"7","TRIM5"
"NOD13",2.88199856558429e-09,0.96060583928661,0.102,0.036,0.000111262436622947,"7","NOD1"
"SLC29A32",2.8897270756907e-09,0.991980739340533,0.066,0.019,0.000111560803484115,"7","SLC29A3"
"EPOR3",2.89393227362845e-09,0.985019851172622,0.106,0.038,0.0001117231493557,"7","EPOR"
"NT5DC13",2.91679432653253e-09,0.223360914521653,0.238,0.118,0.000112605761770115,"7","NT5DC1"
"ATP10A1",2.9431103822368e-09,2.16854400188355,0.03,0.005,0.000113621719416634,"7","ATP10A"
"ENSG000002285094",2.94358199393527e-09,1.33555689003041,0.089,0.03,0.000113639926457865,"7","ENSG00000228509"
"FAT13",3.03197065958385e-09,0.243467702171237,0.462,0.274,0.000117052259283894,"7","FAT1"
"ALKBH71",3.05215382220311e-09,0.147687806639408,0.809,0.547,0.000117831450459973,"7","ALKBH7"
"ERLIN12",3.1067655399412e-09,0.647719480034463,0.205,0.098,0.00011993979043497,"7","ERLIN1"
"DSCAS",3.13976676011517e-09,2.63380654901221,0.02,0.002,0.000121213835541006,"7","DSCAS"
"RPN23",3.20846040815217e-09,0.258498778182179,0.756,0.52,0.000123865822517123,"7","RPN2"
"ENSG00000225643",3.22076657414732e-09,2.22438772942956,0.02,0.002,0.000124340914361531,"7","ENSG00000225643"
"ETV53",3.27398815895327e-09,0.761231374800408,0.129,0.051,0.00012639558686455,"7","ETV5"
"ENSG000002689452",3.29206037173835e-09,1.11894638302096,0.053,0.013,0.000127093282711331,"7","ENSG00000268945"
"GLRX22",3.3391519986309e-09,0.143713594261685,0.297,0.154,0.000128911302059145,"7","GLRX2"
"CDKL43",3.4195004518625e-09,0.209279160551711,0.132,0.052,0.000132013234444604,"7","CDKL4"
"ZDBF21",3.59203116824166e-09,0.164493684801563,0.34,0.187,0.000138673955281138,"7","ZDBF2"
"CLN52",3.60538219745645e-09,0.367531021467166,0.409,0.244,0.000139189385115004,"7","CLN5"
"UBE2V11",3.64629336582685e-09,0.219495399051184,0.779,0.566,0.000140768801681111,"7","UBE2V1"
"IL17RC3",3.651259319983e-09,1.36206156896005,0.083,0.027,0.000140960517307264,"7","IL17RC"
"EXOC3L4",3.6612280872359e-09,2.42470409509302,0.01,0.001,0.000141345371535829,"7","EXOC3L4"
"KRI12",3.68342407052859e-09,0.282019419538685,0.178,0.08,0.000142202269666827,"7","KRI1"
"CCDC28A-AS11",3.71037206048698e-09,1.06213226616242,0.059,0.016,0.00014324262376716,"7","CCDC28A-AS1"
"GNL31",3.7303262723065e-09,0.159755677758905,0.65,0.421,0.000144012976068665,"7","GNL3"
"PRKDC2",3.78215190284728e-09,0.261400211681713,0.865,0.643,0.000146013756361322,"7","PRKDC"
"ENSG00000284708",3.84230720277991e-09,1.70531779339187,0.036,0.007,0.000148336111870521,"7","ENSG00000284708"
"SLC25A391",3.98885362805853e-09,0.3157989664734,0.363,0.207,0.000153993683164828,"7","SLC25A39"
"TMEM200A2",4.12086125371889e-09,0.308999293948269,0.083,0.027,0.000159089969561072,"7","TMEM200A"
"ASXL22",4.23701022226407e-09,0.27287030525329,0.363,0.204,0.000163574016640727,"7","ASXL2"
"PHAF11",4.24770273564705e-09,0.295542452790856,0.182,0.083,0.00016398681181239,"7","PHAF1"
"MRGBP4",4.26899715654771e-09,0.202769596043863,0.307,0.163,0.000164808904225681,"7","MRGBP"
"FBXO52",4.31040752377585e-09,0.392073723568726,0.221,0.108,0.00016640759286289,"7","FBXO5"
"CHD41",4.36601261230004e-09,0.173998475530891,0.686,0.476,0.000168554282910455,"7","CHD4"
"MUC202",4.39742981701916e-09,0.373087549672859,0.092,0.032,0.000169767175515842,"7","MUC20"
"AAMDC3",4.40658528305019e-09,0.141208140551355,0.571,0.342,0.000170120631437436,"7","AAMDC"
"SRM1",4.41555377764884e-09,0.196259803850895,0.673,0.455,0.000170466869139911,"7","SRM"
"GPC43",4.45980201717705e-09,0.165893935676877,0.271,0.14,0.000172175116675137,"7","GPC4"
"ZNF526",4.47887949641178e-09,0.706525540592912,0.106,0.039,0.000172911621838473,"7","ZNF526"
"ENSG00000286695",4.48746649456947e-09,2.73049962721539,0.013,0.001,0.000173243131489349,"7","ENSG00000286695"
"RNFT1-DT1",4.5421352997745e-09,0.511645388526625,0.089,0.03,0.000175353675383095,"7","RNFT1-DT"
"TEAD13",4.64723415147636e-09,0.14465434304087,0.634,0.404,0.000179411121651896,"7","TEAD1"
"WWC23",4.71896150779238e-09,0.185078789832905,0.304,0.164,0.000182180227969833,"7","WWC2"
"OPN33",4.90509142333107e-09,1.12100262304197,0.079,0.025,0.000189365959489119,"7","OPN3"
"OMD2",4.91641418448182e-09,0.152074815172461,0.188,0.086,0.000189803086006105,"7","OMD"
"PI16",4.92699560098729e-09,5.12855688924919,0.023,0.003,0.000190211592171715,"7","PI16"
"ENSG000002433053",4.97013845907494e-09,0.408802235496254,0.165,0.073,0.000191877165351047,"7","ENSG00000243305"
"ENSG00000286186",5.01205547198868e-09,2.76885318176427,0.017,0.002,0.000193495413551595,"7","ENSG00000286186"
"MCM22",5.05649476149532e-09,0.43219412820324,0.149,0.063,0.000195211036762288,"7","MCM2"
"GS1-24F4.21",5.0570319312223e-09,2.35516938404559,0.036,0.007,0.000195231774736768,"7","GS1-24F4.2"
"TRIM341",5.06588040059205e-09,2.40863500293249,0.03,0.005,0.000195573378745257,"7","TRIM34"
"APEX23",5.08988678568559e-09,0.565368346441329,0.092,0.032,0.000196500169248178,"7","APEX2"
"DEPDC72",5.11759538011341e-09,0.981423243772065,0.043,0.01,0.000197569887244658,"7","DEPDC7"
"COQ8A",5.13210853312056e-09,0.454118723015128,0.135,0.055,0.000198130182029652,"7","COQ8A"
"TUBA1C2",5.36199981527563e-09,0.787036091471361,0.261,0.14,0.000207005364868531,"7","TUBA1C"
"CYP20A13",5.36470621711996e-09,0.302296546862965,0.409,0.235,0.000207109848218133,"7","CYP20A1"
"ENSG000002895663",5.36694557913359e-09,0.881137257482455,0.096,0.034,0.000207196301028031,"7","ENSG00000289566"
"MAP41",5.3733920633158e-09,0.251010731734632,0.759,0.555,0.00020744517399637,"7","MAP4"
"RDH51",5.38460341061958e-09,0.579345744330241,0.116,0.044,0.00020787799927038,"7","RDH5"
"TIGD11",5.4083008959517e-09,0.719287090211018,0.175,0.08,0.000208792864389111,"7","TIGD1"
"VAMP83",5.42251678782157e-09,0.563703173596013,0.119,0.046,0.00020934168311064,"7","VAMP8"
"ENSG000002808781",5.42336548644967e-09,1.49584042915353,0.066,0.019,0.000209374447969876,"7","ENSG00000280878"
"BLMH3",5.4714778681653e-09,0.286564400364859,0.254,0.128,0.00021123187457839,"7","BLMH"
"ABT13",5.48532833967508e-09,0.326894936551929,0.307,0.163,0.000211766585881496,"7","ABT1"
"ENSG000002855692",5.61831536195005e-09,0.997330820061655,0.073,0.022,0.000216900682863444,"7","ENSG00000285569"
"POLD32",5.63190046420659e-09,0.341703548696606,0.347,0.2,0.000217425149321159,"7","POLD3"
"ENSG000002372341",5.65053493786901e-09,2.00053342290544,0.043,0.01,0.000218144551811371,"7","ENSG00000237234"
"LINC025792",5.66671918215953e-09,1.18698677240381,0.043,0.01,0.000218769360746451,"7","LINC02579"
"ENSG00000237429",5.71455695924808e-09,2.14678012509773,0.023,0.003,0.000220616185968731,"7","ENSG00000237429"
"CD584",5.74651939042739e-09,0.444497915345303,0.205,0.097,0.00022185012758684,"7","CD58"
"EPHX33",5.77097004019323e-09,1.45939695744618,0.046,0.011,0.0002227940693717,"7","EPHX3"
"PA2G43",5.7777907411486e-09,0.362214745884599,0.805,0.597,0.000223057389352783,"7","PA2G4"
"MPST3",5.79032898780767e-09,0.170343301998187,0.363,0.202,0.000223541440903303,"7","MPST"
"BRCA12",5.8575028476603e-09,0.22891211733932,0.257,0.132,0.000226134754936773,"7","BRCA1"
"SPART3",5.91472798417973e-09,0.205850716743907,0.525,0.326,0.000228343988557243,"7","SPART"
"ENSG00000229271",5.92759036888004e-09,4.05098341276917,0.01,0.001,0.000228840553780983,"7","ENSG00000229271"
"LIMK21",6.08297168941597e-09,0.278059246515318,0.208,0.1,0.000234839205041593,"7","LIMK2"
"RGS13",6.0886431033595e-09,2.7545226057769,0.013,0.001,0.000235058155648297,"7","RGS13"
"FAM167B",6.14136197211579e-09,3.19672123474017,0.01,0.001,0.000237093420295502,"7","FAM167B"
"ENSG00000256001",6.16751306361588e-09,2.69814311315697,0.01,0.001,0.000238103009333955,"7","ENSG00000256001"
"M6PR1",6.22114910525385e-09,0.214874381594518,0.436,0.257,0.00024017368235743,"7","M6PR"
"SLC25A373",6.32863520802662e-09,0.265735739874736,0.317,0.173,0.000244323290841076,"7","SLC25A37"
"RER12",6.35225640639909e-09,0.182467303825039,0.64,0.407,0.000245235210825443,"7","RER1"
"ENSG000002900322",6.70887172858841e-09,1.06703172661783,0.198,0.096,0.000259002701953884,"7","ENSG00000290032"
"MVB12A3",6.7237558636114e-09,0.257910630301221,0.386,0.219,0.000259577318870582,"7","MVB12A"
"ENSG000002868852",6.90500620009663e-09,0.804249269213503,0.073,0.022,0.00026657466936093,"7","ENSG00000286885"
"TTC232",7.22200653959333e-09,0.23606577220476,0.224,0.111,0.00027881278446754,"7","TTC23"
"ENSG000002250961",7.24392773538171e-09,1.84491174264629,0.043,0.01,0.000279659074152146,"7","ENSG00000225096"
"ABRAXAS13",7.31504075205439e-09,0.304018749351978,0.238,0.118,0.000282404463273812,"7","ABRAXAS1"
"ENSG00000284685",7.42306397552843e-09,2.14120914220043,0.02,0.003,0.000286574807839251,"7","ENSG00000284685"
"LINC026031",7.49102416055949e-09,0.12538718032377,0.182,0.083,0.00028919847874256,"7","LINC02603"
"SMAD92",7.5931832749275e-09,0.315253100771308,0.182,0.083,0.000293142433511851,"7","SMAD9"
"FRMD6-AS22",7.59910831994207e-09,0.506514334992217,0.102,0.037,0.000293371175799684,"7","FRMD6-AS2"
"BAIAP2L13",7.69336793277384e-09,1.31435592639374,0.083,0.028,0.000297010162412667,"7","BAIAP2L1"
"ENSG00000260120",7.79918164902593e-09,3.6462799522719,0.017,0.002,0.000301095206742295,"7","ENSG00000260120"
"PACSIN21",8.01342483253812e-09,0.165787156055537,0.33,0.183,0.000309366279084967,"7","PACSIN2"
"EIF1AX3",8.09966609159508e-09,0.204266213182291,0.904,0.697,0.00031269570913212,"7","EIF1AX"
"EFCAB112",8.10524819076063e-09,0.227478188072778,0.274,0.146,0.000312911211652505,"7","EFCAB11"
"MYCBPAP",8.23297254025811e-09,2.5738468726921,0.026,0.004,0.000317842137889205,"7","MYCBPAP"
"TWF23",8.30420872053183e-09,0.260700434101792,0.31,0.168,0.000320592281864852,"7","TWF2"
"MRPS272",8.32830351215536e-09,0.135535961111356,0.399,0.233,0.00032152248539027,"7","MRPS27"
"CDC25C1",8.33145875212733e-09,0.749143395265358,0.122,0.049,0.000321644296584628,"7","CDC25C"
"THUMPD3-AS12",8.33644120431889e-09,0.210997397713813,0.713,0.507,0.000321836649133935,"7","THUMPD3-AS1"
"ENSG00000251600",8.44791444250451e-09,0.231760758161724,0.083,0.027,0.000326140184967329,"7","ENSG00000251600"
"GAA1",8.45080343647885e-09,0.511568928775588,0.158,0.07,0.000326251717468703,"7","GAA"
"MRAP21",8.55358892164849e-09,0.943777347728859,0.046,0.011,0.000330219853909161,"7","MRAP2"
"ENSG000002867241",8.60149525610405e-09,0.745362870158813,0.059,0.016,0.000332069325857153,"7","ENSG00000286724"
"GNL21",8.63316615196744e-09,0.136400615533546,0.333,0.183,0.000333292012462855,"7","GNL2"
"KCNJ121",9.01865706706913e-09,0.445682428968155,0.059,0.016,0.000348174274731271,"7","KCNJ12"
"KLRG22",9.02809646933598e-09,1.89991799095486,0.043,0.01,0.000348538692295185,"7","KLRG2"
"KNL12",9.29558438204293e-09,0.168385459311196,0.162,0.071,0.000358865330653149,"7","KNL1"
"HNMT3",9.42764943234643e-09,1.12742020454594,0.069,0.021,0.000363963833985166,"7","HNMT"
"CCDC621",9.49011507926765e-09,0.422053912414901,0.132,0.054,0.000366375382750207,"7","CCDC62"
"SQOR1",9.49361174795024e-09,1.70590050219112,0.033,0.006,0.000366510375141367,"7","SQOR"
"C1orf531",9.57406065580129e-09,0.670742352219352,0.102,0.037,0.000369616185677865,"7","C1orf53"
"TMEM106A",9.64190438826101e-09,1.48350695162734,0.053,0.014,0.000372235360813205,"7","TMEM106A"
"ENSG00000262999",9.7492444275112e-09,4.60422201018071,0.01,0.001,0.000376379330368498,"7","ENSG00000262999"
"ENSG00000230233",9.7537344530345e-09,4.95546838563454,0.01,0.001,0.00037655267229385,"7","ENSG00000230233"
"SWI51",9.80244255147022e-09,0.194975174929099,0.482,0.288,0.000378433097142059,"7","SWI5"
"TOP1MT2",9.80388595192991e-09,0.232268089635709,0.129,0.052,0.000378488821060206,"7","TOP1MT"
"LINC029851",9.82227690376124e-09,1.3435490824757,0.046,0.011,0.000379198822146606,"7","LINC02985"
"ENSG000002663131",9.94789909872707e-09,1.1264434189508,0.056,0.015,0.000384048592605457,"7","ENSG00000266313"
"BCAR4",9.985190520614e-09,2.25664437069175,0.02,0.003,0.000385488265238824,"7","BCAR4"
"POLD23",1.00257258012552e-08,0.216254603907526,0.528,0.329,0.00038705317028326,"7","POLD2"
"CHRDL21",1.00491934898903e-08,2.38390359420345,0.02,0.003,0.000387959163870704,"7","CHRDL2"
"SHKBP13",1.01307616158913e-08,0.481688684203442,0.132,0.054,0.000391108182943101,"7","SHKBP1"
"PILRA1",1.01906809680561e-08,0.297235924749802,0.188,0.088,0.000393421429452775,"7","PILRA"
"PRKD23",1.03652671641437e-08,0.23667877829107,0.175,0.079,0.000400161504138932,"7","PRKD2"
"PHLDA31",1.06047811350264e-08,0.246118492116743,0.347,0.199,0.00040940818049883,"7","PHLDA3"
"AUNIP3",1.06403242151009e-08,0.853667467047427,0.083,0.027,0.000410780356648186,"7","AUNIP"
"ENSG00000267509",1.07105871943795e-08,3.53990712704051,0.013,0.001,0.000413492929226216,"7","ENSG00000267509"
"LINC02768",1.07445278222917e-08,3.9090857027417,0.013,0.001,0.000414803241107392,"7","LINC02768"
"ENSG00000289524",1.08165238741353e-08,4.24029129450619,0.013,0.001,0.000417582720684866,"7","ENSG00000289524"
"GORAB1",1.09555457971747e-08,0.247412577628956,0.175,0.08,0.000422949801045727,"7","GORAB"
"ENSG00000226332",1.11170310536164e-08,2.11737190096629,0.013,0.001,0.000429184100855916,"7","ENSG00000226332"
"CLEC17A",1.11326584317738e-08,2.78654567089187,0.013,0.001,0.00042978741141706,"7","CLEC17A"
"SLC15A1",1.11483071556708e-08,2.11395043451548,0.013,0.001,0.000430391546051827,"7","SLC15A1"
"AMD12",1.13897618178045e-08,0.11122686165003,0.591,0.362,0.000439713144738162,"7","AMD1"
"C1orf1671",1.15683806657576e-08,1.12989171083059,0.036,0.007,0.000446608903982238,"7","C1orf167"
"FAM151B2",1.16045416661683e-08,0.760442435269574,0.172,0.078,0.000448004935564092,"7","FAM151B"
"IL6R1",1.16166518063278e-08,1.63196830046463,0.036,0.008,0.000448472459635092,"7","IL6R"
"NAALADL23",1.16500242273016e-08,0.138669761210167,0.475,0.294,0.000449760835319205,"7","NAALADL2"
"MIMT11",1.17055225616839e-08,1.29495398304184,0.043,0.01,0.00045190340401637,"7","MIMT1"
"FTL1",1.18183703420916e-08,0.70768839522998,0.99,0.907,0.000456260005426787,"7","FTL"
"POFUT21",1.1912590454724e-08,0.666377617381641,0.158,0.071,0.000459897467095077,"7","POFUT2"
"POLQ2",1.19521670340281e-08,0.72705037149535,0.149,0.065,0.00046142536051569,"7","POLQ"
"ENSG000002663852",1.20241510706452e-08,0.519065944959202,0.059,0.017,0.000464204376233328,"7","ENSG00000266385"
"SLC38A82",1.21240833364388e-08,1.34590661030381,0.053,0.014,0.000468062361286555,"7","SLC38A8"
"NIBAN32",1.22383902820183e-08,0.843055227363766,0.076,0.024,0.000472475295227599,"7","NIBAN3"
"MTG13",1.22814672910037e-08,0.223719420827804,0.521,0.332,0.000474138326236491,"7","MTG1"
"SLC16A102",1.29411035347845e-08,0.73073681828442,0.145,0.063,0.00049960424306389,"7","SLC16A10"
"MOXD13",1.30811315832519e-08,0.531897300679615,0.139,0.059,0.000505010165903021,"7","MOXD1"
"CFAP20DC-AS11",1.32980788928204e-08,1.91013398466689,0.063,0.018,0.000513385633736223,"7","CFAP20DC-AS1"
"PRKCH1",1.33279027542077e-08,0.405019611311443,0.04,0.009,0.000514537013728941,"7","PRKCH"
"MMACHC2",1.33647514627208e-08,0.419280422096649,0.119,0.047,0.000515959594969799,"7","MMACHC"
"RFC22",1.35669247696995e-08,0.398258903181553,0.3,0.166,0.000523764697659017,"7","RFC2"
"LRRD12",1.35725927699512e-08,0.375504184889162,0.109,0.041,0.000523983516476736,"7","LRRD1"
"LRR12",1.36369088881254e-08,0.453846280638487,0.208,0.102,0.000526466504534969,"7","LRR1"
"ENSG000002861363",1.36841565653575e-08,1.58310181968281,0.036,0.008,0.00052829054836219,"7","ENSG00000286136"
"CDON3",1.38252866601352e-08,0.209329326469555,0.439,0.271,0.00053373901680118,"7","CDON"
"SPART-AS13",1.38975875826612e-08,1.00666564063477,0.102,0.038,0.000536530266216219,"7","SPART-AS1"
"SMAGP1",1.39517429264309e-08,1.45766573676488,0.056,0.015,0.000538620987417793,"7","SMAGP"
"NELFB2",1.40255674870442e-08,0.410576248838245,0.29,0.161,0.000541471058404828,"7","NELFB"
"TMEM511",1.40899455992763e-08,0.645740529741303,0.122,0.05,0.000543956439805659,"7","TMEM51"
"LINC00668",1.42428176042764e-08,2.68754162215178,0.017,0.002,0.000549858216430695,"7","LINC00668"
"HS3ST6",1.44421879154239e-08,3.42585947444165,0.013,0.001,0.000557555106662856,"7","HS3ST6"
"LASTR",1.44624784456411e-08,2.00394443619293,0.017,0.002,0.000558338442872421,"7","LASTR"
"GOLIM43",1.447397468366e-08,0.321247506036981,0.409,0.241,0.000558782266637378,"7","GOLIM4"
"ENSG00000254089",1.46148830031287e-08,1.99505774765582,0.017,0.002,0.000564222173218788,"7","ENSG00000254089"
"CXXC53",1.4844938451487e-08,0.188944090743975,0.502,0.311,0.000573103693858108,"7","CXXC5"
"ENSG00000289977",1.49092683275826e-08,2.69163559135362,0.013,0.001,0.000575587213054655,"7","ENSG00000289977"
"IL17REL",1.49350691806764e-08,2.59034037323898,0.013,0.001,0.000576583280789195,"7","IL17REL"
"LINC01620",1.49557410845393e-08,2.56414006533565,0.013,0.001,0.000577381340309725,"7","LINC01620"
"EDF13",1.49810474909677e-08,0.199436864741908,0.944,0.78,0.000578358319436299,"7","EDF1"
"CASP81",1.50382522749294e-08,0.452442284409154,0.125,0.051,0.000580566767325923,"7","CASP8"
"WDR14",1.52533035255412e-08,0.109359148654802,0.366,0.209,0.000588869035907042,"7","WDR1"
"TCFL52",1.52742170265215e-08,0.106705887693788,0.254,0.131,0.000589676422525888,"7","TCFL5"
"SRBD12",1.52897029388819e-08,0.151595972360578,0.413,0.242,0.000590274271658475,"7","SRBD1"
"KNTC12",1.53974343348174e-08,0.215951284443543,0.198,0.095,0.000594433349929961,"7","KNTC1"
"OGFR1",1.5449558861311e-08,0.331060561250525,0.251,0.131,0.000596445669399772,"7","OGFR"
"SRF1",1.54620475801335e-08,0.502787488649269,0.152,0.066,0.000596927808878634,"7","SRF"
"ATP5MG4",1.55692916559284e-08,0.197360985970523,0.957,0.825,0.000601068073668771,"7","ATP5MG"
"SRSF32",1.59691377585921e-08,0.221724712920493,0.894,0.7,0.000616504532308205,"7","SRSF3"
"ZCCHC92",1.61172564397422e-08,0.207061203443746,0.347,0.194,0.000622222802112686,"7","ZCCHC9"
"SCARA5",1.61189113794136e-08,2.09819988767598,0.01,0.001,0.00062228669271364,"7","SCARA5"
"WDR43",1.66340109207406e-08,0.324290774361676,0.469,0.288,0.000642172625606111,"7","WDR43"
"UTP14A",1.66854737269787e-08,0.212822541186983,0.244,0.123,0.00064415939870374,"7","UTP14A"
"STK101",1.68521165468526e-08,0.510648785263776,0.132,0.055,0.000650592811407793,"7","STK10"
"SLC35A42",1.71099949192515e-08,0.213895857817636,0.198,0.095,0.000660548463852623,"7","SLC35A4"
"ACSS21",1.71673950463638e-08,0.329591818889573,0.201,0.098,0.00066276445315992,"7","ACSS2"
"ENSG00000272369",1.72722147592913e-08,2.93084027553959,0.017,0.002,0.000666811122997201,"7","ENSG00000272369"
"EIF4A14",1.75304447450462e-08,0.203644463658077,0.941,0.784,0.000676780349827253,"7","EIF4A1"
"PEBP41",1.77401049024866e-08,0.701098812488463,0.069,0.021,0.000684874489865398,"7","PEBP4"
"VDR",1.78928875059419e-08,3.41391631693905,0.02,0.003,0.000690772815054392,"7","VDR"
"SMO3",1.87321694514733e-08,0.389106873402161,0.162,0.073,0.000723174133843578,"7","SMO"
"LCT2",1.89998864303176e-08,0.762797617948249,0.079,0.026,0.000733509615528843,"7","LCT"
"CYB5R32",1.92054622643009e-08,0.338256461326774,0.475,0.297,0.000741446076175601,"7","CYB5R3"
