"gene","module"
"LINC01034","orange"
"LINC01056","orange"
"LINC01070","orange"
"LINC01194","orange"
"LINC01233","orange"
"LINC01333","orange"
"LINC01335","orange"
"LINC01387","orange"
"LINC01445","orange"
"LINC01449","orange"
"LINC01493","orange"
"LINC01527","orange"
"LINC01586","orange"
"LINC01605","orange"
"LINC01676","orange"
"LINC01748","orange"
"LINC01788","orange"
"LINC01801","orange"
"LINC01934","orange"
"LINC01954","orange"
"LINC01975","orange"
"LINC02013","orange"
"LINC02046","orange"
"LINC02073","orange"
"LINC02112","orange"
"LINC02216","orange"
"LINC02253","orange"
"LINC02275","orange"
"LINC02434","orange"
"LINC02444","orange"
"LINC02458","orange"
"LINC02474","orange"
"LINC02479","orange"
"LINC02487","orange"
"LINC02492","orange"
"LINC02507","orange"
"LINC02513","orange"
"LINC02538","orange"
"LINC02542","orange"
"LINC02608","orange"
"LINC02626","orange"
"LINC02710","orange"
"LINC02714","orange"
"LINC02742","orange"
"LINC02747","orange"
"LINC02756","orange"
"LINC02800","orange"
"LINC02876","orange"
"LITAF","orange"
"LMAN2L","orange"
"LMCD1","orange"
"LPAR1","orange"
"LPL","orange"
"LRP2","orange"
"LRP4","orange"
"LYZL2","orange"
"MAD1L1","orange"
"MAP3K4-AS1","orange"
"MAS1LP1","orange"
"MC5R","orange"
"MED28P4","orange"
"MEGF10","orange"
"MFSD2A","orange"
"MIR1468","orange"
"MIR3660","orange"
"MIR3672","orange"
"MIR4318","orange"
"MIR4727","orange"
"MIR507","orange"
"MIR522","orange"
"MIR9-1HG","orange"
"MIXL1","orange"
"MMP26","orange"
"MNX1","orange"
"MPHOSPH10P9","orange"
"MSN","orange"
"MTATP6P10","orange"
"MTCO1P4","orange"
"MTCYBP12","orange"
"MTND4LP30","orange"
"MTND6P7","orange"
"MTNR1B","orange"
"MTRNR2L4","orange"
"MTRNR2L8","orange"
"MUC22","orange"
"NACC2","orange"
"NAP1L4P3","orange"
"NAP1L5","orange"
"NASPP1","orange"
"NDUFB4P12","orange"
"NDUFB4P3","orange"
"NDUFS5P1","orange"
"NECTIN3","orange"
"NEK6","orange"
"NEUROD6","orange"
"NF1P5","orange"
"NKX3-2","orange"
"NLRP2","orange"
"NME2P3","orange"
"NNAT","orange"
"NOLC1P1","orange"
"NPFFR1","orange"
"NPM1P11","orange"
"NPM1P35","orange"
"NTAN1P3","orange"
"OR10Z1","orange"
"OR11H6","orange"
"OR1A1","orange"
"OR1J2","orange"
"OR2J1","orange"
"OR4A50P","orange"
"OR51G2","orange"
"OR52N2","orange"
"OR56B4","orange"
"OR5B3","orange"
"OR5BD1P","orange"
"OR5M2P","orange"
"OR6C75","orange"
"OR6Y1","orange"
"OR7L1P","orange"
"OR8K3","orange"
"OR9L1P","orange"
"OSR1","orange"
"OTULINL","orange"
"OXGR1","orange"
"P3H2-AS1","orange"
"PADI2","orange"
"PAQR5","orange"
"PAX8-AS1","orange"
"PCARE","orange"
"PCDH8","orange"
"PCDHB4","orange"
"PCDHB7","orange"
"PCDHGA3","orange"
"PDE4DIPP3","orange"
"PDGFRL","orange"
"PDSS2","orange"
"PEG10","orange"
"PEG13","orange"
"PGA3","orange"
"PGBD4P5","orange"
"PI15","orange"
"PIFO","orange"
"PIPOX","orange"
"PLA2G2C","orange"
"PLAT","orange"
"PLP1","orange"
"PMCHL1","orange"
"PMP22","orange"
"PMS2P12","orange"
"PNMT","orange"
"POLR2DP2","orange"
"POLR3GP2","orange"
"PON3","orange"
"PPCDC","orange"
"PPIAP51","orange"
"PPIAP80","orange"
"PPIE","orange"
"PPP1CB-DT","orange"
"PPP2R5CP","orange"
"PRAMEF15","orange"
"PRDM12","orange"
"PRR13P5","orange"
"PRR5L","orange"
"PSMB7P1","orange"
"PSPC1P1","orange"
"RAB5A","orange"
"RARRES2P6","orange"
"RBBP4P4","orange"
"RGPD4-AS1","orange"
"RIBC1","orange"
"RIMBP3","orange"
"RIPOR3-AS1","orange"
"RITA1","orange"
"RN7SKP106","orange"
"RN7SKP119","orange"
"RN7SKP188","orange"
"RN7SKP72","orange"
"RN7SL132P","orange"
"RN7SL178P","orange"
"RN7SL282P","orange"
"RN7SL378P","orange"
"RN7SL418P","orange"
"RN7SL43P","orange"
"RN7SL471P","orange"
"RN7SL563P","orange"
"RN7SL672P","orange"
"RNA5SP117","orange"
"RNA5SP146","orange"
"RNA5SP166","orange"
"RNA5SP197","orange"
"RNA5SP245","orange"
"RNA5SP302","orange"
"RNA5SP318","orange"
"RNA5SP80","orange"
"RNASEH2C","orange"
"RNU1-141P","orange"
"RNU2-36P","orange"
"RNU2-47P","orange"
"RNU4-21P","orange"
"RNU4-28P","orange"
"RNU4ATAC7P","orange"
"RNU6-1060P","orange"
"RNU6-1147P","orange"
"RNU6-1152P","orange"
"RNU6-116P","orange"
"RNU6-1260P","orange"
"RNU6-1292P","orange"
"RNU6-1299P","orange"
"RNU6-1322P","orange"
"RNU6-140P","orange"
"RNU6-204P","orange"
"RNU6-228P","orange"
"RNU6-273P","orange"
"RNU6-295P","orange"
"RNU6-336P","orange"
"RNU6-353P","orange"
"RNU6-421P","orange"
"RNU6-434P","orange"
"RNU6-557P","orange"
"RNU6-558P","orange"
"RNU6-61P","orange"
"RNU6-6P","orange"
"RNU6-738P","orange"
"RNU6-92P","orange"
"RNU6-955P","orange"
"RNU6-961P","orange"
"RNU6-994P","orange"
"RNU6ATAC3P","orange"
"RNU7-10P","orange"
"RNU7-180P","orange"
"RNU7-21P","orange"
"RNY1P10","orange"
"RPL10P1","orange"
"RPL10P11","orange"
"RPL10P2","orange"
"RPL10P9","orange"
"RPL12P48","orange"
"RPL13P6","orange"
"RPL17P45","orange"
"RPL22P23","orange"
"RPL23AP69","orange"
"RPL23AP78","orange"
"RPL26P35","orange"
"RPL32P6","orange"
"RPL36AP52","orange"
"RPL3P9","orange"
"RPL7AP3","orange"
"RPL7AP73","orange"
"RPL7P53","orange"
"RPL9P31","orange"
"RPS12P2","orange"
"RPS15AP9","orange"
"RPS26P55","orange"
"RPS26P57","orange"
"RPS27AP5","orange"
"RPS27P27","orange"
"RPS4XP13","orange"
"RPS5P8","orange"
"RPS8P3","orange"
"RPSAP2","orange"
"RRP7A","orange"
"RSL24D1P9","orange"
"RSU1P2","orange"
"RTN4IP1","orange"
"RUNX2","orange"
"S100B","orange"
"S1PR3","orange"
"SCIN","orange"
"SCPEP1","orange"
"SCRG1","orange"
"SDAD1P3","orange"
"SEC63P2","orange"
"SEPTIN14P12","orange"
"SERPINA1","orange"
"SETP4","orange"
"SFTA1P","orange"
"SIDT1-AS1","orange"
"SINHCAFP3","orange"
"SIRPAP1","orange"
"SIVA1","orange"
"SKAP1-AS1","orange"
"SLC26A5-AS1","orange"
"SLC6A14","orange"
"SLC7A13","orange"
"SMG1P2","orange"
"SMIM17","orange"
"SNORD14A","orange"
"SNRPEP11","orange"
"SNRPEP5","orange"
"SOAT2","orange"
"SOCS2","orange"
"SOCS3","orange"
"SOD1P2","orange"
"SOX30","orange"
"SPDYE11","orange"
"SPO11","orange"
"SPP1","orange"
"SRRM1P3","orange"
"SRSF3P2","orange"
"SULT2A1","orange"
"SUMF1","orange"
"TECTB","orange"
"TERF2","orange"
"TEX46","orange"
"TFDP3","orange"
"TFPI2","orange"
"THBD","orange"
"THRB","orange"
"THUMPD1P1","orange"
"TIMM8BP1","orange"
"TIMM8BP2","orange"
"TLL2","orange"
"TMEM116","orange"
"TMEM179B","orange"
"TMEM191B","orange"
"TMEM270","orange"
"TRBC2","orange"
"TRDN-AS1","orange"
"TRG-AS1","orange"
"TRIM22","orange"
"TRIM60P15","orange"
"TUBAP2","orange"
"TXNP2","orange"
"TXNP4","orange"
"UBBP3","orange"
"UBQLN1P1","orange"
"UBTFL11","orange"
"UGT1A1","orange"
"VIPAS39","orange"
"VIPR1","orange"
"VKORC1","orange"
"VN1R17P","orange"
"VRTN","orange"
"Vault","orange"
"WASH6P","orange"
"WASH8P","orange"
"WBP2NL","orange"
"WDR49","orange"
"WDR95P","orange"
"WEE2","orange"
"XACT","orange"
"XIRP2","orange"
"XIST","orange"
"ZC3H12A-DT","orange"
"ZFAT","orange"
"ZNF135","orange"
"ZNF208","orange"
"ZNF257","orange"
"ZNF410","orange"
"ZNF492","orange"
"ZNF582-DT","orange"
"ZNF98","orange"
"ABITRAMP1","orangered4"
"ALG1L14P","orangered4"
"ALPG","orangered4"
"ASDURF","orangered4"
"ATP11AUN","orangered4"
"BCRP7","orangered4"
"BOLA2B","orangered4"
"CFAP61-AS1","orangered4"
"CFHR3","orangered4"
"CGB3","orangered4"
"CHCHD3P1","orangered4"
"CNEP1R1P1","orangered4"
"CUL1P1","orangered4"
"CXCR1","orangered4"
"CYCSP5","orangered4"
"DDX11L16","orangered4"
"DEFB109C","orangered4"
"DMRTC1","orangered4"
"DNAJB6P5","orangered4"
"DPH3P2","orangered4"
"DSCR4","orangered4"
"EGFLAM-AS3","orangered4"
"FAM170B-AS1","orangered4"
"FAM230D","orangered4"
"FGFR3P6","orangered4"
"FOXI2","orangered4"
"FTH1P12","orangered4"
"GAPDHP16","orangered4"
"GAPDHP75","orangered4"
"H2AB2","orangered4"
"HAX1P1","orangered4"
"HLA-H","orangered4"
"HNRNPA1P20","orangered4"
"HNRNPA1P32","orangered4"
"HNRNPCL3","orangered4"
"HNRNPDP1","orangered4"
"HSPA8P8","orangered4"
"IGF2-AS","orangered4"
"IGHV3-32","orangered4"
"IGKV1D-37","orangered4"
"IGKV2OR22-4","orangered4"
"IGLL3P","orangered4"
"IGLV1-47","orangered4"
"KARS1P1","orangered4"
"KLRC4","orangered4"
"KRT16","orangered4"
"KRT8P10","orangered4"
"KRT8P27","orangered4"
"LAMTOR3P1","orangered4"
"LAMTOR5P1","orangered4"
"LAPTM4BP2","orangered4"
"LCAL1","orangered4"
"LCE1B","orangered4"
"LINC00379","orangered4"
"LINC00382","orangered4"
"LINC00402","orangered4"
"LINC00443","orangered4"
"LINC00564","orangered4"
"LINC00917","orangered4"
"LINC01100","orangered4"
"LINC01104","orangered4"
"LINC01770","orangered4"
"LINC01820","orangered4"
"LINC01914","orangered4"
"LINC01927","orangered4"
"LINC01982","orangered4"
"LINC02059","orangered4"
"LINC02085","orangered4"
"LINC02127","orangered4"
"LINC02461","orangered4"
"LINC02579","orangered4"
"LINC02715","orangered4"
"LINC02722","orangered4"
"LINC02845","orangered4"
"LSM3P3","orangered4"
"LTV1P1","orangered4"
"MAGEA4","orangered4"
"MCUR1P2","orangered4"
"MIR1185-2","orangered4"
"MIR1264","orangered4"
"MIR130B","orangered4"
"MIR2276","orangered4"
"MIR3128","orangered4"
"MIR3137","orangered4"
"MIR337","orangered4"
"MIR3678","orangered4"
"MIR378G","orangered4"
"MIR4265","orangered4"
"MIR4529","orangered4"
"MIR4535","orangered4"
"MIR489","orangered4"
"MIR6076","orangered4"
"MIR649","orangered4"
"MIR6718","orangered4"
"MIR6753","orangered4"
"MIR7974","orangered4"
"MIR941-4","orangered4"
"MLF1-DT","orangered4"
"MORF4L1P6","orangered4"
"MTND2P20","orangered4"
"MUC7","orangered4"
"MYO5BP3","orangered4"
"OR52L2P","orangered4"
"OR52Z1","orangered4"
"OR6C68","orangered4"
"OR7E93P","orangered4"
"OR8G3P","orangered4"
"OR8G7P","orangered4"
"OR8I1P","orangered4"
"P3R3URF","orangered4"
"PGAM1P10","orangered4"
"POTEA","orangered4"
"PRAMEF13","orangered4"
"PRR23D1","orangered4"
"PRR23D3P","orangered4"
"PRY2","orangered4"
"PTP4A1P3","orangered4"
"RC3H1-IT1","orangered4"
"RN7SKP31","orangered4"
"RN7SL277P","orangered4"
"RN7SL350P","orangered4"
"RN7SL65P","orangered4"
"RNA5SP112","orangered4"
"RNA5SP350","orangered4"
"RNA5SP394","orangered4"
"RNA5SP395","orangered4"
"RNA5SP430","orangered4"
"RNA5SP459","orangered4"
"RNA5SP501","orangered4"
"RNA5SP77","orangered4"
"RNU1-100P","orangered4"
"RNU2-20P","orangered4"
"RNU4-1","orangered4"
"RNU6-1119P","orangered4"
"RNU6-1123P","orangered4"
"RNU6-1191P","orangered4"
"RNU6-1199P","orangered4"
"RNU6-1275P","orangered4"
"RNU6-131P","orangered4"
"RNU6-151P","orangered4"
"RNU6-177P","orangered4"
"RNU6-268P","orangered4"
"RNU6-291P","orangered4"
"RNU6-528P","orangered4"
"RNU6-711P","orangered4"
"RNU6-965P","orangered4"
"RNU7-2P","orangered4"
"RNU7-70P","orangered4"
"RNY3P5","orangered4"
"RPL21P13","orangered4"
"RPL3P12","orangered4"
"RPL7L1P11","orangered4"
"RPL7P50","orangered4"
"RPS24P16","orangered4"
"RPS7P8","orangered4"
"RPSAP34","orangered4"
"S100A5","orangered4"
"S100A7","orangered4"
"SCYGR5","orangered4"
"SEPTIN2P1","orangered4"
"SLC25A5P7","orangered4"
"SLC66A2P1","orangered4"
"SMCP","orangered4"
"SNORD115-28","orangered4"
"SNORD115-38","orangered4"
"SNORD31B","orangered4"
"SNORD71","orangered4"
"SNRPEP8","orangered4"
"SNX5P1","orangered4"
"ST13P11","orangered4"
"SUCLG2P4","orangered4"
"TATDN2P3","orangered4"
"TMEM265","orangered4"
"TRAJ39","orangered4"
"TRAV7","orangered4"
"TRBV25-1","orangered4"
"TRBV25OR9-2","orangered4"
"TRGV3","orangered4"
"TRGV5","orangered4"
"TRIM43","orangered4"
"TRIM43CP","orangered4"
"TUBAP1","orangered4"
"TYMSP1","orangered4"
"UBE2DNL","orangered4"
"USP17L3","orangered4"
"VCX2","orangered4"
"VTA1P2","orangered4"
"WBP2P1","orangered4"
"ZNF90P1","orangered4"
"ABCB1","paleturquoise"
"ABHD12","paleturquoise"
"ABHD14A","paleturquoise"
"ABHD17C","paleturquoise"
"ACADVL","paleturquoise"
"ACAT2","paleturquoise"
"ACOT7","paleturquoise"
"ACP2","paleturquoise"
"ACTL6B","paleturquoise"
"ADRA2A","paleturquoise"
"AGK","paleturquoise"
"AKIP1","paleturquoise"
"AKR1C4","paleturquoise"
"ALDH1A1","paleturquoise"
"AMIGO1","paleturquoise"
"AMN1","paleturquoise"
"AMPD2","paleturquoise"
"AMPD3","paleturquoise"
"ANKRD20A4P","paleturquoise"
"ANKRD34A","paleturquoise"
"ANKRD34C","paleturquoise"
"ANKRD34C-AS1","paleturquoise"
"ANO10","paleturquoise"
"AP1S2","paleturquoise"
"AP2M1","paleturquoise"
"APBB1","paleturquoise"
"APOO","paleturquoise"
"AQP1","paleturquoise"
"AQP3","paleturquoise"
"ARF3","paleturquoise"
"ARHGAP36","paleturquoise"
"ARL4C","paleturquoise"
"ARL8A","paleturquoise"
"ARMCX1","paleturquoise"
"ASAH1","paleturquoise"
"ASB13","paleturquoise"
"ASIC2","paleturquoise"
"ASPHD2","paleturquoise"
"ASRGL1","paleturquoise"
"ASTN2","paleturquoise"
"ATL1","paleturquoise"
"ATP1B1","paleturquoise"
"ATP1B3","paleturquoise"
"ATP2B1-AS1","paleturquoise"
"ATP6AP2","paleturquoise"
"ATP6V0D1","paleturquoise"
"ATP6V1B2","paleturquoise"
"ATXN10","paleturquoise"
"B3GALNT1","paleturquoise"
"B3GAT2","paleturquoise"
"B3GNT2","paleturquoise"
"BEAN1","paleturquoise"
"BEX5","paleturquoise"
"BRSK1","paleturquoise"
"BTBD10","paleturquoise"
"C1GALT1P3","paleturquoise"
"C22orf42","paleturquoise"
"C2orf15","paleturquoise"
"CA4","paleturquoise"
"CABP1-DT","paleturquoise"
"CALM1","paleturquoise"
"CALM3","paleturquoise"
"CALY","paleturquoise"
"CAPN5","paleturquoise"
"CBR1","paleturquoise"
"CCDC96","paleturquoise"
"CCNA1","paleturquoise"
"CD1D","paleturquoise"
"CD200","paleturquoise"
"CD320","paleturquoise"
"CD59","paleturquoise"
"CD99L2","paleturquoise"
"CDADC1","paleturquoise"
"CDH22","paleturquoise"
"CDH9","paleturquoise"
"CDIPT","paleturquoise"
"CERCAM","paleturquoise"
"CGREF1","paleturquoise"
"CHGA","paleturquoise"
"CHGB","paleturquoise"
"CHRM3","paleturquoise"
"CHST11","paleturquoise"
"CHST15","paleturquoise"
"CIDECP1","paleturquoise"
"CLGN","paleturquoise"
"CLIC5","paleturquoise"
"CLU","paleturquoise"
"CNIH2","paleturquoise"
"CNN1","paleturquoise"
"CNN3-DT","paleturquoise"
"COCH","paleturquoise"
"COG1","paleturquoise"
"COMMD4P1","paleturquoise"
"COQ3","paleturquoise"
"CPE","paleturquoise"
"CPLANE2","paleturquoise"
"CPNE4","paleturquoise"
"CRACDL","paleturquoise"
"CRHBP","paleturquoise"
"CRLF2","paleturquoise"
"CRMP1","paleturquoise"
"CSPG5","paleturquoise"
"CTSL","paleturquoise"
"CTXN2","paleturquoise"
"CXorf58","paleturquoise"
"CYB5D2","paleturquoise"
"CYB5R1","paleturquoise"
"CYCSP45","paleturquoise"
"DACT2","paleturquoise"
"DEPTOR-AS1","paleturquoise"
"DES","paleturquoise"
"DIRAS1","paleturquoise"
"DKK3","paleturquoise"
"DMTN","paleturquoise"
"DNAH12","paleturquoise"
"DOC2A","paleturquoise"
"DOK5","paleturquoise"
"DOLK","paleturquoise"
"DSTN","paleturquoise"
"DTNA","paleturquoise"
"DTNB","paleturquoise"
"DUSP2","paleturquoise"
"DUSP5","paleturquoise"
"DYNC1I1","paleturquoise"
"ECEL1","paleturquoise"
"ECM1","paleturquoise"
"EFCAB5","paleturquoise"
"EFEMP1","paleturquoise"
"ELOVL4","paleturquoise"
"ELOVL7","paleturquoise"
"EMC10","paleturquoise"
"ENDOD1","paleturquoise"
"ENO2","paleturquoise"
"ENTPD3","paleturquoise"
"EPCAM","paleturquoise"
"EPHB6","paleturquoise"
"ERG28","paleturquoise"
"ERICH5","paleturquoise"
"ERP29","paleturquoise"
"ETFB","paleturquoise"
"ETS2","paleturquoise"
"EVA1C","paleturquoise"
"EXOC2","paleturquoise"
"F2RL1","paleturquoise"
"FADS3","paleturquoise"
"FAM177A1","paleturquoise"
"FAM182B","paleturquoise"
"FAM241B","paleturquoise"
"FAM86KP","paleturquoise"
"FAR2","paleturquoise"
"FBXO34","paleturquoise"
"FCRLA","paleturquoise"
"FHL1","paleturquoise"
"FKBP1B","paleturquoise"
"FRG1FP","paleturquoise"
"FRS3","paleturquoise"
"FUCA1","paleturquoise"
"GABARAPL1","paleturquoise"
"GABRA3","paleturquoise"
"GABRR1","paleturquoise"
"GAL3ST1","paleturquoise"
"GALNT11","paleturquoise"
"GCAT","paleturquoise"
"GCH1","paleturquoise"
"GCK","paleturquoise"
"GDE1","paleturquoise"
"GDI1","paleturquoise"
"GGH","paleturquoise"
"GIPC3","paleturquoise"
"GLIPR1L2","paleturquoise"
"GMDS","paleturquoise"
"GNAS","paleturquoise"
"GNAZ","paleturquoise"
"GOT1","paleturquoise"
"GOT2","paleturquoise"
"GPR27","paleturquoise"
"GPR39","paleturquoise"
"GPR88","paleturquoise"
"GPX3","paleturquoise"
"GTSE1-DT","paleturquoise"
"HAP1","paleturquoise"
"HBEGF","paleturquoise"
"HCRTR2","paleturquoise"
"HENMT1","paleturquoise"
"HK1","paleturquoise"
"HMCES","paleturquoise"
"HMGCLL1","paleturquoise"
"HMGCS1","paleturquoise"
"HPCAL1","paleturquoise"
"HPRT1","paleturquoise"
"HSDL1","paleturquoise"
"HTATIP2","paleturquoise"
"HTR5A-AS1","paleturquoise"
"HTR7","paleturquoise"
"IAPP","paleturquoise"
"IFITM1","paleturquoise"
"IGSF21","paleturquoise"
"IL17D","paleturquoise"
"IL23A","paleturquoise"
"INA","paleturquoise"
"INSIG1","paleturquoise"
"IRX6","paleturquoise"
"ITFG1","paleturquoise"
"ITM2B","paleturquoise"
"ITPK1","paleturquoise"
"KCNAB2","paleturquoise"
"KCNH2","paleturquoise"
"KCNIP1","paleturquoise"
"KCNIP4","paleturquoise"
"KCNMB2","paleturquoise"
"KIFAP3","paleturquoise"
"KLHL13","paleturquoise"
"KRT18","paleturquoise"
"KRT81","paleturquoise"
"LAYN","paleturquoise"
"LBH","paleturquoise"
"LGMN","paleturquoise"
"LHFPL3","paleturquoise"
"LINC00092","paleturquoise"
"LINC00865","paleturquoise"
"LINC00869","paleturquoise"
"LINC00920","paleturquoise"
"LINC00957","paleturquoise"
"LINC01201","paleturquoise"
"LINC01933","paleturquoise"
"LINC02724","paleturquoise"
"LINC02735","paleturquoise"
"LINC02762","paleturquoise"
"LMBRD1","paleturquoise"
"LMO2","paleturquoise"
"LRRC32","paleturquoise"
"LRRC56","paleturquoise"
"LYSMD2","paleturquoise"
"MAEL","paleturquoise"
"MAGEH1","paleturquoise"
"MAN1C1","paleturquoise"
"MANEAL","paleturquoise"
"MAOB","paleturquoise"
"MAP2K4","paleturquoise"
"MAPK8IP1","paleturquoise"
"MAPRE2","paleturquoise"
"MAPRE3","paleturquoise"
"MCHR1","paleturquoise"
"MEDAG","paleturquoise"
"MET","paleturquoise"
"MFSD4A","paleturquoise"
"MICOS10","paleturquoise"
"MISP3","paleturquoise"
"MMP1","paleturquoise"
"MMP17","paleturquoise"
"MOAP1","paleturquoise"
"MPC1","paleturquoise"
"MPC2","paleturquoise"
"MPP1","paleturquoise"
"MPZL1","paleturquoise"
"MRAP2","paleturquoise"
"MSMO1","paleturquoise"
"MTCH1","paleturquoise"
"NANOS1","paleturquoise"
"NAP1L3","paleturquoise"
"NBEAP1","paleturquoise"
"NCALD","paleturquoise"
"NDEL1","paleturquoise"
"NDFIP1","paleturquoise"
"NDUFAF1","paleturquoise"
"NECAP1","paleturquoise"
"NEU1","paleturquoise"
"NFAM1","paleturquoise"
"NGB","paleturquoise"
"NGEF","paleturquoise"
"NIM1K","paleturquoise"
"NIPSNAP3A","paleturquoise"
"NKIRAS1","paleturquoise"
"NLGN4X","paleturquoise"
"NQO2","paleturquoise"
"NRBP1","paleturquoise"
"NRIP3","paleturquoise"
"NRN1","paleturquoise"
"NRSN2","paleturquoise"
"NSDHL","paleturquoise"
"NSG1","paleturquoise"
"NSG2","paleturquoise"
"NSMF","paleturquoise"
"NTHL1","paleturquoise"
"NUCB2","paleturquoise"
"NXPH1","paleturquoise"
"OAT","paleturquoise"
"OLFM2","paleturquoise"
"OLFM3","paleturquoise"
"ORMDL2","paleturquoise"
"OXCT1","paleturquoise"
"PAM","paleturquoise"
"PCDH12","paleturquoise"
"PCP4","paleturquoise"
"PDZRN4","paleturquoise"
"PEMT","paleturquoise"
"PGM1","paleturquoise"
"PGRMC1","paleturquoise"
"PHF1","paleturquoise"
"PHYH","paleturquoise"
"PHYHIPL","paleturquoise"
"PIGS","paleturquoise"
"PINK1","paleturquoise"
"PITHD1","paleturquoise"
"PITPNA","paleturquoise"
"PITRM1","paleturquoise"
"PLEKHB1","paleturquoise"
"PLEKHD1","paleturquoise"
"PLPP7","paleturquoise"
"PLPPR1","paleturquoise"
"PLPPR5","paleturquoise"
"PMM1","paleturquoise"
"PNMA1","paleturquoise"
"PODXL2","paleturquoise"
"PPIL6","paleturquoise"
"PPL","paleturquoise"
"PPME1","paleturquoise"
"PPP1R16B","paleturquoise"
"PPP2R5B","paleturquoise"
"PPP3CC","paleturquoise"
"PPP6R1","paleturquoise"
"PRKAR1A","paleturquoise"
"PRKAR2B","paleturquoise"
"PRKN","paleturquoise"
"PRLR","paleturquoise"
"PRNP","paleturquoise"
"PSAP","paleturquoise"
"PTGER3","paleturquoise"
"PTGFR","paleturquoise"
"PTGS1","paleturquoise"
"PTPA","paleturquoise"
"PTPRH","paleturquoise"
"PTPRU","paleturquoise"
"PTS","paleturquoise"
"QPCT","paleturquoise"
"RAB33A","paleturquoise"
"RALB","paleturquoise"
"RAMP1","paleturquoise"
"RBFOX1","paleturquoise"
"RBKS","paleturquoise"
"RBP4","paleturquoise"
"RCAN2","paleturquoise"
"REEP2","paleturquoise"
"RETREG1","paleturquoise"
"RGMB","paleturquoise"
"RGN","paleturquoise"
"RGS2","paleturquoise"
"RGS7","paleturquoise"
"RHBDD2","paleturquoise"
"RHOB","paleturquoise"
"RNF121","paleturquoise"
"RNF128","paleturquoise"
"RNF25","paleturquoise"
"RPS6KC1","paleturquoise"
"RRAGB","paleturquoise"
"RSPH14","paleturquoise"
"RTBDN","paleturquoise"
"RTN1","paleturquoise"
"RTN3","paleturquoise"
"RUNDC3A","paleturquoise"
"RWDD2A","paleturquoise"
"S1PR2","paleturquoise"
"SARAF","paleturquoise"
"SCCPDH","paleturquoise"
"SCG2","paleturquoise"
"SELENOM","paleturquoise"
"SEPTIN4","paleturquoise"
"SERPINI1","paleturquoise"
"SFRP5","paleturquoise"
"SH3GL2","paleturquoise"
"SH3KBP1","paleturquoise"
"SHISA4","paleturquoise"
"SHISAL2A","paleturquoise"
"SIAE","paleturquoise"
"SLC10A3","paleturquoise"
"SLC16A14","paleturquoise"
"SLC17A5","paleturquoise"
"SLC20A2","paleturquoise"
"SLC25A1","paleturquoise"
"SLC25A14","paleturquoise"
"SLC35F4","paleturquoise"
"SLC35G2","paleturquoise"
"SLC5A7","paleturquoise"
"SLC66A1","paleturquoise"
"SLC7A4","paleturquoise"
"SMAP2","paleturquoise"
"SMIM10L2B","paleturquoise"
"SNCA","paleturquoise"
"SNX10","paleturquoise"
"SPATA12","paleturquoise"
"SPCS2P4","paleturquoise"
"SPINT1","paleturquoise"
"SPINT2","paleturquoise"
"SPRYD3","paleturquoise"
"STAC","paleturquoise"
"STC1","paleturquoise"
"STK32C","paleturquoise"
"STMN3","paleturquoise"
"STS","paleturquoise"
"SUMF2","paleturquoise"
"SYBU","paleturquoise"
"SYNGR3","paleturquoise"
"SYTL1","paleturquoise"
"SYTL5","paleturquoise"
"TAC1","paleturquoise"
"TBC1D25","paleturquoise"
"TCEAL1","paleturquoise"
"TCEAL2","paleturquoise"
"TCEAL5","paleturquoise"
"TCEAL6","paleturquoise"
"TCTA","paleturquoise"
"TDRKH","paleturquoise"
"TFAP2A-AS1","paleturquoise"
"THY1","paleturquoise"
"TM2D2","paleturquoise"
"TM9SF2","paleturquoise"
"TMEM108","paleturquoise"
"TMEM115","paleturquoise"
"TMEM120A","paleturquoise"
"TMEM132E-DT","paleturquoise"
"TMEM14A","paleturquoise"
"TMEM163","paleturquoise"
"TMEM17","paleturquoise"
"TMEM178A","paleturquoise"
"TMEM187","paleturquoise"
"TMEM191C","paleturquoise"
"TMEM200A","paleturquoise"
"TMEM254","paleturquoise"
"TMEM35A","paleturquoise"
"TMEM65","paleturquoise"
"TMUB2","paleturquoise"
"TOR3A","paleturquoise"
"TPBGL","paleturquoise"
"TPST1","paleturquoise"
"TRIM47","paleturquoise"
"TRNP1","paleturquoise"
"TSC22D1","paleturquoise"
"TSC22D3","paleturquoise"
"TSPYL2","paleturquoise"
"TTC39A","paleturquoise"
"TUBB2A","paleturquoise"
"TUBB2BP1","paleturquoise"
"TUFT1","paleturquoise"
"TUSC3","paleturquoise"
"TXNDC15","paleturquoise"
"UCN","paleturquoise"
"UNC5C-AS1","paleturquoise"
"UNCX","paleturquoise"
"UPP1","paleturquoise"
"VAT1","paleturquoise"
"VAT1L","paleturquoise"
"VMO1","paleturquoise"
"VMP1","paleturquoise"
"VWA5A","paleturquoise"
"WBP2","paleturquoise"
"WDR25","paleturquoise"
"WDR82","paleturquoise"
"WFS1","paleturquoise"
"YIPF2","paleturquoise"
"YPEL3-DT","paleturquoise"
"ZCCHC12","paleturquoise"
"ZFAND2A-DT","paleturquoise"
"ZNF18","paleturquoise"
"ZNF488","paleturquoise"
"ZSCAN5C","paleturquoise"
"ZSWIM5P2","paleturquoise"
"AADAT","pink"
"AASDH","pink"
"ABCA11P","pink"
"ABCC1","pink"
"ABCF2","pink"
"ABHD15","pink"
"ABI2","pink"
