"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.41867304529965e-257,0.213112921216188,0.638,0.395,5.47692915868383e-253,2,"OSBPL9"
2.08365107959961e-257,0.353862969522646,0.334,0.161,8.04414335790224e-253,2,"NECTIN2"
2.89154675429813e-257,0.557220307631327,0.188,0.07,1.11631053996433e-252,2,"ASL"
5.55487255106248e-257,1.94775067094106,0.06,0.008,2.14451409706318e-252,2,"RLN2"
7.51445813499507e-257,0.313818526456315,0.499,0.276,2.9010317075962e-252,2,"PSMD3"
1.36519970446214e-256,2.35547927879176,0.053,0.006,5.27048997904653e-252,2,"SPEF1"
2.05643872109614e-256,0.608941660608431,0.274,0.124,7.93908732666377e-252,2,"YRDC"
2.50217819025003e-256,0.62579675786349,0.197,0.075,9.65990912127926e-252,2,"PREB"
2.60416235696317e-256,0.420475639611853,0.416,0.218,1.0053629195292e-251,2,"SCNM1"
3.40894532835875e-256,1.17733191578084,0.106,0.028,1.31605743346618e-251,2,"CD55"
5.30200813175423e-256,2.9685375577348,0.044,0.004,2.04689325934504e-251,2,"CA3-AS1"
5.36515740567031e-256,0.275799409521929,0.831,0.576,2.07127266803308e-251,2,"CAMLG"
2.74815052901989e-255,0.151121872120065,0.762,0.512,1.06095099323342e-250,2,"CLTC"
3.00757925772312e-255,0.646878668807508,0.169,0.06,1.16110604823659e-250,2,"SLC41A1"
6.87497829108659e-255,0.32422463825059,0.522,0.296,2.65415411905689e-250,2,"EXOSC7"
7.81096398984639e-255,0.364488444451274,0.431,0.231,3.0155007579201e-250,2,"RNF114"
8.34559101862188e-255,0.280328348150888,0.298,0.138,3.22189886864916e-250,2,"OXNAD1"
1.03535450048254e-254,0.281293663234682,0.53,0.301,3.99708958456289e-250,2,"RRP36"
2.58325136994024e-254,0.340462512478053,0.317,0.15,9.97290023879129e-250,2,"MMUT"
3.64984155634666e-254,0.297438543321197,0.474,0.258,1.40905783124319e-249,2,"UBLCP1"
7.05446257888287e-254,0.310543769827019,0.405,0.208,2.72344582320352e-249,2,"B3GAT3"
9.0171187791486e-254,0.688140802789895,0.148,0.048,3.48114887587811e-249,2,"FAM86DP"
1.27492207319767e-253,0.169479264044749,0.539,0.307,4.92196415578692e-249,2,"AK3"
1.36211591763183e-253,0.53786807181412,0.186,0.07,5.25858471160945e-249,2,"FLII"
2.37358987139326e-253,1.00443957063621,0.109,0.029,9.16348105750082e-249,2,"TMEM150A"
3.26356399190751e-253,0.165585422166873,0.611,0.36,1.25993151471581e-248,2,"ZSCAN18"
9.31604845385863e-253,0.198562154384186,0.276,0.124,3.59655366609667e-248,2,"SLC1A4"
1.11803586596901e-252,0.539672163165992,0.21,0.084,4.31628926415998e-248,2,"EXOC3-AS1"
1.14173121278481e-252,2.20990038873318,0.045,0.004,4.40776752007704e-248,2,"SULT1C2"
1.15375781712305e-252,0.467112856139502,0.28,0.127,4.45419742878524e-248,2,"ZNF787"
1.3607210837603e-252,0.734901322446089,0.107,0.028,5.253199815965e-248,2,"MFAP3L"
1.55775616866506e-252,0.221314609433982,0.902,0.675,6.01387346474832e-248,2,"OCIAD1"
1.8238052478349e-252,0.20882430738477,0.478,0.259,7.04098253979142e-248,2,"DPF2"
4.84855079144028e-252,0.346295197028168,0.226,0.094,1.87183151854343e-247,2,"RASA3"
5.01861433593019e-252,0.520349495638142,0.266,0.118,1.93748625052921e-247,2,"CCDC51"
8.92419240960538e-252,2.4852581267574,0.043,0.004,3.44527372165225e-247,2,"GGACT"
1.52111924372537e-251,0.227682281044973,0.339,0.167,5.87243295232615e-247,2,"TMEM65"
1.86628858863068e-251,0.314185859513147,0.373,0.189,7.2049937252676e-247,2,"STX5"
3.98113900522697e-251,1.34766477521402,0.112,0.031,1.53695852435792e-246,2,"FGF18"
4.39155470347273e-251,0.279549391730179,0.693,0.447,1.69540360882268e-246,2,"ESF1"
5.35482329176715e-251,0.783528218602797,0.204,0.081,2.06728308001962e-246,2,"HSPA1B"
5.69770135497262e-251,0.195612425472602,0.434,0.23,2.19965458510073e-246,2,"AP3S2"
5.73692989673549e-251,0.990823656838931,0.111,0.03,2.2147991559337e-246,2,"SAMD15"
8.64372011089785e-251,0.28108719530079,0.209,0.083,3.33699458601323e-246,2,"ELFN1"
1.22062891178074e-250,1.9172801973742,0.048,0.005,4.71235997682071e-246,2,"PCYT1B-AS1"
2.88464342342313e-250,0.631691420662789,0.168,0.06,1.11364544004673e-245,2,"TMEM129"
3.69886587805274e-250,0.333627970614901,0.247,0.106,1.42798416088104e-245,2,"OSER1-DT"
4.17845024048334e-250,0.529544709879209,0.215,0.087,1.613132499841e-245,2,"RPS6KB2"
4.94772259390769e-250,0.222772275797614,0.806,0.542,1.910117784604e-245,2,"BEX2"
5.22198054760671e-250,1.49058742070267,0.069,0.012,2.01599781020905e-245,2,"SERPINE1"
6.21821804288432e-250,0.297230768811478,0.543,0.313,2.40060525763592e-245,2,"VMA21"
6.60629034778274e-250,0.27432016064424,0.218,0.088,2.550424451665e-245,2,"ZNF621"
7.19308711194098e-250,0.310120003734137,0.424,0.225,2.77696321043594e-245,2,"LYRM1"
7.83043704835906e-250,0.193454132688997,0.596,0.354,3.0230185268895e-245,2,"UBE2A"
1.04596043510849e-249,0.521568241691285,0.308,0.146,4.03803485577983e-245,2,"EXOSC4"
1.08100880645774e-249,0.373555630229569,0.25,0.109,4.17334259821077e-245,2,"PTDSS2"
1.33209443344072e-249,0.69085997750987,0.171,0.062,5.14268376974123e-245,2,"THAP8"
1.91556667188571e-249,0.245550076426532,0.565,0.327,7.39523669348195e-245,2,"TOX4"
3.04432252747321e-249,0.319663456108041,0.37,0.185,1.17529115495631e-244,2,"ABHD16A"
5.24464230984637e-249,0.242005102958118,0.454,0.247,2.02474661013929e-244,2,"COX19"
8.0922426018347e-249,0.294630071084615,0.718,0.46,3.12409117886431e-244,2,"TMEM50A"
8.44709059036681e-249,0.366481793569975,0.274,0.124,3.26108379331702e-244,2,"STT3A"
8.95037202334859e-249,0.318885489529655,0.955,0.766,3.45538062333396e-244,2,"UQCR10"
1.07884092775663e-248,0.255296266587186,0.66,0.407,4.16497328569724e-244,2,"NDUFV1"
1.08227413522365e-248,1.24898262501771,0.082,0.017,4.17822752644443e-244,2,"LACTB2-AS1"
1.08998744903023e-248,0.295659351915614,0.512,0.289,4.2080055457261e-244,2,"ALG5"
1.09716793206422e-248,0.573234243786364,0.224,0.093,4.23572651852711e-244,2,"KEAP1"
2.43521108398556e-248,0.313060997835616,0.358,0.177,9.40137591083464e-244,2,"HBP1"
4.82804944128406e-248,2.98290855050752,0.037,0.002,1.86391676730212e-243,2,"CXCL3"
1.49936763429494e-247,0.131115134724359,0.464,0.252,5.78845868895904e-243,2,"ADAM17"
1.74178164626822e-247,0.311656944662191,0.365,0.185,6.7243222235831e-243,2,"BLZF1"
1.78309779858328e-247,0.492605409985156,0.23,0.097,6.88382736121062e-243,2,"GATB"
1.8750601833625e-247,0.548749357356098,0.296,0.139,7.23885734388925e-243,2,"PHF23"
1.98624977570931e-247,0.33291132178925,0.332,0.163,7.66811588410337e-243,2,"DBNL"
2.77290219313817e-247,0.37497235779521,0.476,0.264,1.07050662068292e-242,2,"MRPS17"
1.38944460357711e-246,0.493967847268744,0.317,0.153,5.36408983656978e-242,2,"PIP4P1"
1.7148769659477e-246,0.306025674907275,0.532,0.307,6.6204540147377e-242,2,"ATP6V1E1"
2.44857603042177e-246,0.367858070933722,0.183,0.068,9.45297262304628e-242,2,"RTL5"
3.56141264058457e-246,1.75252191182618,0.055,0.007,1.37491896402408e-241,2,"ZBTB7B"
4.03331420897207e-246,0.2836914695444,0.327,0.158,1.55710128351576e-241,2,"PMPCA"
4.03389501912665e-246,0.358394107704684,0.348,0.173,1.55732551108404e-241,2,"FARSA"
1.05756588435492e-245,0.642876407442315,0.169,0.061,4.08283885314062e-241,2,"KCTD18"
2.19567842879374e-245,0.372051304847334,0.33,0.16,8.47663614220111e-241,2,"ASNSD1"
2.46075662663122e-245,0.570486839405219,0.268,0.122,9.4999970327725e-241,2,"BCKDHA"
2.78847141171729e-245,0.263375821226651,0.872,0.627,1.07651727320758e-240,2,"NDUFS4"
3.04921552920875e-245,0.367999758324071,0.281,0.13,1.17718014720633e-240,2,"VPS16"
3.08200197108381e-245,0.73885924513766,0.141,0.046,1.18983768095662e-240,2,"CCDC24"
3.12075452517554e-245,0.185044614430624,0.421,0.221,1.20479849198927e-240,2,"UBE4A"
3.62337237019666e-245,0.289105382255503,0.517,0.293,1.39883913723812e-240,2,"HNRNPH2"
4.97365078594378e-245,0.214367900157694,0.595,0.35,1.92012762242145e-240,2,"CISD2"
5.46387740396663e-245,0.516441057248598,0.183,0.069,2.10938451057536e-240,2,"PSKH1"
5.85675173688184e-245,0.486568525270781,0.279,0.127,2.2610575755406e-240,2,"RBM7"
6.11007983459969e-245,0.28808108215344,0.614,0.373,2.35885742094556e-240,2,"UFM1"
7.28404991324969e-245,1.3833651876419,0.078,0.016,2.81208030950917e-240,2,"SERPINB8"
7.57986556756733e-245,2.10189645077943,0.053,0.007,2.92628290101504e-240,2,"FLNC"
1.85516487688458e-244,0.509758935885023,0.187,0.072,7.16204952370062e-240,2,"RBBP9"
3.18311436064807e-244,0.212149536410218,0.509,0.289,1.22887313007179e-239,2,"GOSR2"
6.20540776280437e-244,0.770826355166998,0.144,0.048,2.39565972090826e-239,2,"ALG1"
8.07056785513274e-244,0.947231995503108,0.137,0.044,3.11572342615255e-239,2,"TRABD-AS1"
2.01551959723326e-243,0.35286183397715,0.32,0.156,7.78111495707871e-239,2,"GOLGA5"
2.07781045895966e-243,0.347827219404481,0.46,0.251,8.02159505785967e-239,2,"BLOC1S4"
3.8003173236057e-243,0.435406453513508,0.244,0.105,1.46715050595122e-238,2,"RRP8"
4.3268212900074e-243,0.265560853372532,0.958,0.767,1.67041262722026e-238,2,"ATP5MJ"
4.78293888653759e-243,0.531397878370575,0.764,0.526,1.8465013865367e-238,2,"PGK1"
7.25649284726733e-243,0.264762619476971,0.813,0.554,2.80144162861602e-238,2,"POLR2I"
1.91284007940716e-242,1.31524383547322,0.069,0.013,7.3847104105593e-238,2,"ZFAND3-DT"
1.9425486665718e-242,0.438613880444048,0.22,0.092,7.4994033821671e-238,2,"PEX7"
2.04934542167409e-242,0.799259664542832,0.167,0.06,7.91170293491501e-238,2,"FADD"
2.78468946203309e-242,0.119396367307752,0.558,0.326,1.07505721371249e-237,2,"VPS41"
4.97042777670518e-242,1.86326160432192,0.067,0.012,1.9188833474748e-237,2,"UQCRFS1-DT"
5.78121045331878e-242,2.79546391619561,0.033,0.001,2.23189410760825e-237,2,"CFAP107"
7.45810510598748e-242,0.214846067128907,0.341,0.17,2.87927605721753e-237,2,"GPR155"
1.25086480603827e-241,0.247969111466693,0.383,0.195,4.82908867019134e-237,2,"RING1"
1.44269424988773e-241,0.245816590765265,0.784,0.528,5.56966542111658e-237,2,"STMP1"
1.51808588173862e-241,0.788997066641329,0.22,0.093,5.86072235504011e-237,2,"ZNF234"
1.58356725103285e-241,0.244687111095197,0.389,0.208,6.11351972933743e-237,2,"NEBL"
1.65612474426342e-241,0.432896540179419,0.324,0.16,6.39363518770336e-237,2,"AMZ2P1"
2.04787308102983e-241,1.83792767900164,0.04,0.003,7.90601881662376e-237,2,"TMEM26"
2.21886493008265e-241,0.377894506639904,0.286,0.132,8.56614994907707e-237,2,"WDR83"
4.29101017085211e-241,0.212328793553023,0.305,0.146,1.65658738655917e-236,2,"CUEDC1"
5.33135240759562e-241,0.33121564997279,0.399,0.209,2.05822191047636e-236,2,"MRPL39"
6.61371082205056e-241,0.17059699873511,0.563,0.333,2.55328919996084e-236,2,"USP8"
9.01383019996869e-241,2.60796079519687,0.041,0.003,3.47987928699991e-236,2,"LINC01778"
3.23540382725846e-240,0.435469129413116,0.239,0.103,1.2490600015514e-235,2,"DNAJC3-DT"
3.5356574019074e-240,1.7510844028293,0.064,0.011,1.36497589658037e-235,2,"TLCD1"
3.87093596915035e-240,0.252322135587466,0.711,0.455,1.49441354025018e-235,2,"EAPP"
4.5079781421107e-240,0.298683514856642,0.362,0.182,1.74035004154326e-235,2,"C1orf50"
4.99150076022497e-240,0.642447352357237,0.165,0.06,1.92701878349245e-235,2,"RNPEPL1"
7.41829348769283e-240,1.92138449925126,0.06,0.009,2.8639063838587e-235,2,"TAP1"
7.90357772040491e-240,0.35605144506899,0.463,0.257,3.05125521473952e-235,2,"ITPA"
1.29070556739456e-239,0.744567642080276,0.127,0.039,4.98289791348342e-235,2,"DNAI7"
1.70342466368703e-239,0.242855085474095,0.792,0.566,6.57624125663014e-235,2,"PTPRA"
3.03014336573062e-239,0.23706946597936,0.21,0.085,1.16981714777396e-234,2,"LIX1-AS1"
5.78594075270689e-239,0.259461263766868,0.8,0.547,2.23372028699002e-234,2,"MRPL33"
6.03285681097717e-239,1.67896839502714,0.049,0.006,2.32904470044585e-234,2,"PLS3-AS1"
1.47255405366782e-238,0.472237979730884,0.19,0.075,5.68494217958999e-234,2,"SLC7A5"
2.62799916303909e-238,0.352584979731023,0.419,0.225,1.01456535688287e-233,2,"CCDC43"
4.03173645306966e-238,0.607666901990262,0.157,0.055,1.55649217507207e-233,2,"AZIN2"
5.05485256770365e-238,0.365357612507719,0.335,0.166,1.95147638228767e-233,2,"UTP3"
7.6098963037628e-238,0.303811410586751,0.443,0.24,2.93787656703067e-233,2,"EBAG9"
8.16865350255058e-238,0.645948344697192,0.215,0.089,3.15359037119468e-233,2,"DNAL4"
8.42964730846147e-238,0.421129878272954,0.265,0.12,3.25434963990464e-233,2,"POLR2M"
9.1929893384001e-238,0.496695599851023,0.683,0.468,3.54904546398274e-233,2,"MSMO1"
2.27194517659684e-237,0.668206322935326,0.146,0.049,8.77107154876976e-233,2,"C17orf97"
2.95388263440575e-237,0.251726087299925,0.531,0.309,1.14037592983868e-232,2,"EIF2AK1"
3.00238062701176e-237,0.25596124086114,0.486,0.275,1.15909906486416e-232,2,"ZNF770"
3.13227223867543e-237,0.276559913538049,0.462,0.256,1.20924502046304e-232,2,"WDR74"
4.85033860828679e-237,0.783464982771135,0.128,0.041,1.8725217231152e-232,2,"SGO1-AS1"
8.25371463188159e-237,2.84453349570484,0.04,0.003,3.18642907078421e-232,2,"CCDC140"
1.29673469308692e-236,3.44782403527329,0.036,0.002,5.00617395613137e-232,2,"LINC00681"
1.57071003875726e-236,2.29035944451557,0.039,0.003,6.06388317562628e-232,2,"MT1E"
1.77123958983566e-236,0.611912617523037,0.112,0.032,6.83804756051956e-232,2,"CHST15"
4.26487124116082e-236,1.43332548927127,0.065,0.011,1.64649619136255e-231,2,"ZNF396"
4.29731032927634e-236,0.416223790149121,0.364,0.189,1.65901962572042e-231,2,"PNO1"
9.18962527769908e-236,0.874780631558082,0.116,0.034,3.54774673470851e-231,2,"RASL10B"
1.13078327211988e-235,0.361867514317701,0.398,0.211,4.36550190034601e-231,2,"TSR2"
1.54664408188102e-235,0.30328826455065,0.313,0.151,5.97097414250986e-231,2,"IFNGR1"
2.0944920171687e-235,0.275202358369305,0.184,0.071,8.0859958814815e-231,2,"EFCAB6"
2.76914964966114e-235,0.15854678457585,0.404,0.218,1.06905791374818e-230,2,"ABHD2"
3.0462694211149e-235,0.255435672504704,0.35,0.176,1.17604277271562e-230,2,"BTBD1"
3.47625863513601e-235,0.297527476494957,0.196,0.078,1.34204440868061e-230,2,"IKZF2"
6.7317292144318e-235,0.104525815247741,0.436,0.237,2.59885138052354e-230,2,"AP3D1"
7.06479962113645e-235,0.403911561729085,0.62,0.398,2.72743654173594e-230,2,"CCDC28B"
1.43142012181189e-234,1.03812675001644,0.078,0.017,5.52614052226697e-230,2,"SYT9-AS1"
1.53684511119008e-234,0.195139014155561,0.459,0.252,5.93314423626041e-230,2,"NCK1"
1.53820527613866e-234,0.519892726241821,0.204,0.083,5.93839528906092e-230,2,"TLCD5"
4.64776848713973e-234,1.11915408212888,0.176,0.069,1.79431750214516e-229,2,"CPLX1"
5.34816295840582e-234,0.249471284380818,0.532,0.309,2.06471179172215e-229,2,"SGCB"
6.33298488601281e-234,1.80828713354323,0.063,0.011,2.4449121450941e-229,2,"ADSS1"
8.83752212454293e-234,0.248067245621818,0.754,0.502,3.41181379140105e-229,2,"CAPZA2"
2.8391992354826e-233,0.238327993610375,0.479,0.268,1.09610125685041e-228,2,"PPIL3"
3.82924729638111e-233,0.25980318330629,0.332,0.164,1.47831921124089e-228,2,"HERPUD2"
5.97254098035434e-233,1.19175538392397,0.058,0.009,2.3057591708756e-228,2,"MKX"
6.01839437225852e-233,0.976611035009321,0.125,0.039,2.32346133135413e-228,2,"NRAV"
8.50243707545857e-233,1.09083117626975,0.143,0.049,3.28245085735154e-228,2,"MFSD2A"
1.14253785599507e-232,0.228871864861587,0.672,0.424,4.41088164685457e-228,2,"PAIP1"
1.91335950142016e-232,0.346749753787489,0.371,0.192,7.38671569118268e-228,2,"GTF2H2"
3.26607630460417e-232,0.61585228953385,0.193,0.077,1.26090141815549e-227,2,"C6orf52"
7.15705096873099e-232,0.865389151326959,0.087,0.02,2.76305109698829e-227,2,"SMIM10L2A"
8.79833520838494e-232,0.131258378456919,0.62,0.381,3.39668529054909e-227,2,"FNIP1"
8.81770954837471e-232,0.518867169525925,0.197,0.08,3.40416494824554e-227,2,"IFRD2"
1.43331734335451e-231,0.325209261505827,0.345,0.174,5.53346493575443e-227,2,"TRIM52-AS1"
1.7025440858728e-231,0.331408526523876,0.593,0.358,6.57284169792053e-227,2,"IER3IP1"
1.84824748188134e-231,0.261804462984811,0.709,0.46,7.13534422855109e-227,2,"COX17"
2.3828579025226e-231,0.4419306614546,0.287,0.136,9.19926121847874e-227,2,"C12orf29"
4.1592271925716e-231,0.354462730199686,0.29,0.138,1.60571124996419e-226,2,"ST20"
4.59380816008657e-231,0.347210904258147,0.317,0.154,1.77348557828302e-226,2,"THAP3"
5.10085756729256e-231,2.85750448378606,0.081,0.018,1.96923707242897e-226,2,"NWD1"
6.22868918498505e-231,0.285251764899833,0.351,0.178,2.40464774675533e-226,2,"PTGES2"
1.39732330014046e-230,0.223186483402893,0.694,0.441,5.39450633252225e-226,2,"TTC1"
1.83756231453708e-230,0.87478639742094,0.15,0.053,7.09409307150184e-226,2,"ALDOC"
1.8494114683543e-230,0.252599240381337,0.276,0.128,7.1398379147286e-226,2,"NAT9"
1.88685813430315e-230,0.549436322890903,0.153,0.054,7.28440451329073e-226,2,"POFUT2"
3.05767537089071e-230,0.246155721733756,0.428,0.233,1.18044615368607e-225,2,"FGFR1OP2"
6.52419638614544e-230,0.656688522765899,0.143,0.048,2.51873125683531e-225,2,"ARIH2OS"
1.00943283655345e-229,0.364474385677213,0.842,0.588,3.89701640879826e-225,2,"LSM3"
2.15970970185165e-229,0.478446078725228,0.12,0.036,8.33777527496848e-225,2,"MSANTD2-AS1"
2.51434876225516e-229,0.217659996421291,0.444,0.245,9.70689483156229e-225,2,"XPC"
2.96065426241622e-229,1.32576601281694,0.075,0.016,1.14299018454841e-224,2,"AMPD3"
3.46047950067813e-229,0.40700556373856,0.197,0.079,1.3359527160318e-224,2,"MFSD1"
3.94216756495895e-229,0.289271402242105,0.241,0.107,1.52191321012805e-224,2,"POMGNT1"
4.10334871492782e-229,0.238366111772143,0.431,0.236,1.58413880488503e-224,2,"PIGX"
1.27739406912471e-228,0.79016198649301,0.144,0.049,4.93150754326286e-224,2,"CITED4"
1.33129593007127e-228,0.210411475854564,0.367,0.188,5.13960106763313e-224,2,"ANKRA2"
1.4318369544807e-228,0.11981978808868,0.437,0.239,5.52774974646818e-224,2,"SNX9"
1.69708115672531e-228,0.347740639698477,0.319,0.157,6.55175151365374e-224,2,"MED7"
2.75101773652584e-228,0.288666957322502,0.346,0.175,1.06205790736316e-223,2,"PIGP"
3.86842937109582e-228,0.13027791612532,0.343,0.172,1.49344584300525e-223,2,"NAA60"
6.68424785905317e-228,0.168560755482279,0.371,0.191,2.58052072846607e-223,2,"IQCG"
6.97630088139127e-228,1.02769823564414,0.098,0.026,2.69327071826991e-223,2,"PYGL"
1.18731446952318e-227,0.313304039690406,0.776,0.526,4.5837462410412e-223,2,"MDH2"
2.02462270109087e-227,1.18022057859405,0.098,0.026,7.81625839983141e-223,2,"TAS2R20"
2.59516632979152e-227,0.603225184867975,0.208,0.087,1.00188991327931e-222,2,"WASL-DT"
3.32645476986936e-227,0.224897636970074,0.234,0.103,1.28421112845577e-222,2,"NRBP2"
5.45037897351829e-227,0.221327990964475,0.508,0.291,2.10417330651647e-222,2,"NSFL1C"
6.29834412040457e-227,0.282164837169127,0.233,0.1,2.43153873112339e-222,2,"POU3F4"
6.44461634752626e-227,1.42809965596013,0.054,0.008,2.48800858712599e-222,2,"RAB3IL1"
1.42740837024086e-226,0.417544984550443,0.175,0.067,5.51065275415187e-222,2,"TMEM231"
3.20419345826878e-226,0.34530235683658,0.5,0.289,1.23701092649925e-221,2,"PBDC1"
4.67060429540286e-226,0.241395309273523,0.588,0.355,1.80313349428323e-221,2,"ARL14EP"
4.74033086529488e-226,0.430302739334659,0.196,0.079,1.83005213385574e-221,2,"C3orf33"
6.96148422800835e-226,0.431106904099234,0.254,0.116,2.68755060106491e-221,2,"CDADC1"
8.24282617253826e-226,1.38984690932031,0.073,0.015,3.18222547217012e-221,2,"FAM86EP"
1.3248261154007e-225,0.336963812397977,0.264,0.122,5.11462370111593e-221,2,"TMEM254"
1.37972551311395e-225,0.441990410867577,0.189,0.076,5.3265683159277e-221,2,"DHRS1"
1.59745801120767e-225,0.205229117640822,0.316,0.161,6.16714639806834e-221,2,"SCN1A"
1.84427656690972e-225,0.192373858116515,0.37,0.192,7.12001411421167e-221,2,"AP2A1"
2.04646297116885e-225,0.62675370655502,0.151,0.054,7.90057494649447e-221,2,"PANX2"
3.11837621020282e-225,0.292962627827286,0.505,0.289,1.2038803197109e-220,2,"FLYWCH2"
4.00789676885632e-225,0.301360277925556,0.239,0.106,1.54728862658467e-220,2,"STARD3"
5.58982004826219e-225,0.300862559441487,0.22,0.094,2.1580059278321e-220,2,"LMF1"
8.97682498852095e-225,0.303733539220506,0.413,0.224,3.4655930550684e-220,2,"DDX49"
1.03406402479846e-224,0.463165851859471,0.201,0.083,3.99210757413695e-220,2,"CRAT"
1.08259704478396e-224,0.466813739490676,0.257,0.118,4.17947415109296e-220,2,"GLI4"
1.64522994476798e-224,0.45154125827281,0.22,0.095,6.35157472477125e-220,2,"WHAMM"
1.98612439279694e-224,0.755769073190901,0.132,0.043,7.66763183083185e-220,2,"TAF1A-AS1"
2.73412358682245e-224,0.393273865417391,0.245,0.11,1.05553575192868e-219,2,"SLC31A1"
6.46693296133598e-224,0.226729250690017,0.283,0.134,2.49662413905337e-219,2,"OSBPL2"
7.92484495818686e-224,0.310762982057,0.38,0.2,3.05946564455762e-219,2,"UNC119"
1.89249404400878e-223,3.77244706247219,0.033,0.002,7.30616250630032e-219,2,"PLAAT4"
2.40985582139035e-223,0.720215879539294,0.133,0.044,9.3034893840596e-219,2,"RSPH9"
2.56725092459761e-223,0.33635539730641,0.388,0.208,9.91112891950154e-219,2,"USE1"
2.83951394129888e-223,0.377834698004536,0.298,0.145,1.09622275217784e-218,2,"MIIP"
3.32903012311795e-223,0.327583000437687,0.305,0.15,1.28520536933092e-218,2,"DHDDS"
3.38911307481057e-223,0.300323712059658,0.343,0.175,1.30840099366137e-218,2,"AKIP1"
3.68122801030056e-223,0.754433065772872,0.136,0.046,1.42117488565663e-218,2,"CD63-AS1"
4.15629102139119e-223,0.241285966584319,0.329,0.166,1.60457771171828e-218,2,"CDIP1"
4.21392870794976e-223,0.119249376535717,0.365,0.188,1.62682931699109e-218,2,"WASHC4"
4.54076385505972e-223,0.28762451287455,0.558,0.332,1.75300729388435e-218,2,"SNRNP27"
4.66193274859918e-223,0.229738797912201,0.335,0.169,1.7997857569242e-218,2,"DHRS7B"
8.53116991558556e-223,0.255770952846187,0.536,0.315,3.29354345761096e-218,2,"COMMD7"
9.07865357270958e-223,1.7108730323543,0.055,0.008,3.50490499828026e-218,2,"BTN3A2"
9.60662534917532e-223,0.623831255542911,0.185,0.074,3.70873378230263e-218,2,"ALG2"
1.06074931163472e-222,0.138007991962342,0.536,0.314,4.09512879249701e-218,2,"RIOK3"
1.37262116149688e-222,0.240493825152397,0.883,0.648,5.29914125607486e-218,2,"ARPC2"
1.50802253443408e-222,0.203583712931868,0.53,0.31,5.8218717964362e-218,2,"LEPROTL1"
2.01678039892452e-222,0.285271425401155,0.536,0.315,7.78598240808799e-218,2,"MYG1"
2.27860748834883e-222,0.227927610188311,0.586,0.355,8.79679206951948e-218,2,"MALSU1"
2.62024187500736e-222,2.51016578305646,0.035,0.002,1.01157057826534e-217,2,"TMEM71"
2.65859504782631e-222,0.229672328083013,0.327,0.165,1.02637720416383e-217,2,"RHOQ"
2.97404481560243e-222,0.392485103932974,0.212,0.09,1.14815974151147e-217,2,"BRD3OS"
3.05692497240604e-222,0.255097746034863,0.915,0.706,1.18015645484708e-217,2,"SRP9"
4.04894706027033e-222,0.895188439457046,0.083,0.019,1.56313650208796e-217,2,"MICAL2"
4.11381454396638e-222,2.86464130562231,0.033,0.002,1.58817924284366e-217,2,"LINC02485"
4.1846258270384e-222,0.503599326874739,0.157,0.058,1.61551664678644e-217,2,"AGRN"
7.39815676498108e-222,0.158122607051286,0.41,0.221,2.85613240068859e-217,2,"ARL8B"
2.16116407967639e-221,0.289343902651062,0.557,0.338,8.34339004599866e-217,2,"EIF2S1"
2.76828707849682e-221,0.389320699868771,0.252,0.116,1.06872490952448e-216,2,"ZDHHC16"
3.41528810061261e-221,0.338619528717598,0.267,0.125,1.31850612412251e-216,2,"DNAJB12"
4.62108164793757e-221,0.647526768375096,0.123,0.039,1.78401478100278e-216,2,"FRY-AS1"
8.60125323233034e-221,1.10951701819615,0.084,0.02,3.32059982287345e-216,2,"ARID5A"
1.0359699684997e-220,0.313938060042802,0.512,0.297,3.99946566038995e-216,2,"IMP3"
1.11924423317979e-220,0.237166094215558,0.532,0.313,4.32095428661389e-216,2,"PDCD2"
2.21740035639635e-220,0.267274191892022,0.199,0.082,8.56049581590373e-216,2,"SCRIB"
4.09022141323197e-220,0.3503986809182,0.313,0.158,1.57907087879234e-215,2,"SRPRA"
5.03961760335064e-220,0.284086776026367,0.607,0.389,1.94559477194955e-215,2,"FAM171B"
5.11439505084748e-220,0.955687400786052,0.098,0.027,1.97446335333018e-215,2,"BBS12"
8.75035184803008e-220,0.386703008731971,0.153,0.055,3.3781608344505e-215,2,"PCBP3"
2.39105506156853e-219,0.501655023107613,0.175,0.068,9.23090717069148e-215,2,"ABCF3"
2.55749252414726e-219,0.475317069244416,0.227,0.1,9.8734556387229e-215,2,"TBL2"
2.67130446867773e-219,0.285294159756286,0.455,0.255,1.03128380317773e-214,2,"GPATCH11"
3.6592033945715e-219,1.48457498937518,0.073,0.016,1.41267206250827e-214,2,"GLMP"
5.5079597550056e-219,0.214930148993104,0.494,0.285,2.12640294301746e-214,2,"SAR1A"
1.36836672618625e-218,2.02776195802358,0.053,0.008,5.28271658311463e-214,2,"INSYN1-AS1"
1.78983917737071e-218,0.263170583002064,0.39,0.208,6.90985312815738e-214,2,"NIPA2"
3.50827967082679e-218,0.215114935251098,0.354,0.183,1.35440644971939e-213,2,"BBS4"
5.2473671967139e-218,0.387494997290518,0.194,0.08,2.02579857996337e-213,2,"KIF13B"
6.09071859066223e-218,3.48268749424515,0.03,0.001,2.35138281911106e-213,2,"SLFN12"
7.00698794091867e-218,1.08562789479039,0.068,0.014,2.70511776447106e-213,2,"LINC00402"
9.08369809746088e-218,0.477395675061654,0.329,0.171,3.50685248750575e-213,2,"NANS"
